CIC_OEM_VERS = 2.0
CREATION_DATE  = 2023-03-26T22:49:44.216
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), x (km), y (km), z (km), vx (km/s), vy (km/s), vz (km/s)

OBJECT_NAME = IRIDIUM 176
OBJECT_ID = IRIDIUM 176

CENTER_NAME = EARTH
REF_FRAME   = EME2000
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000

META_STOP
60311 45672.0  3153.815816  5079.328843 -3730.125675 -3.629204 -2.282290 -6.174379
60311 45682.0  3117.344951  5056.217269 -3791.655407 -3.664899 -2.339981 -6.131451
60311 45692.0  3080.519230  5032.530128 -3852.752373 -3.700175 -2.397402 -6.087826
60311 45702.0  3043.342865  5008.270148 -3913.409628 -3.735027 -2.454547 -6.043509
60311 45712.0  3005.820108  4983.440125 -3973.620272 -3.769453 -2.511410 -5.998505
60311 45722.0  2967.955251  4958.042917 -4033.377461 -3.803447 -2.567983 -5.952819
60311 45732.0  2929.752620  4932.081447 -4092.674402 -3.837006 -2.624261 -5.906457
60311 45742.0  2891.216585  4905.558703 -4151.504356 -3.870127 -2.680237 -5.859423
60311 45752.0  2852.351549  4878.477736 -4209.860637 -3.902806 -2.735905 -5.811723
60311 45762.0  2813.161955  4850.841658 -4267.736614 -3.935038 -2.791258 -5.763363
60311 45772.0  2773.652279  4822.653648 -4325.125713 -3.966821 -2.846290 -5.714348
60311 45782.0  2733.827035  4793.916943 -4382.021415 -3.998151 -2.900996 -5.664684
60311 45792.0  2693.690774  4764.634845 -4438.417259 -4.029025 -2.955368 -5.614377
60311 45802.0  2653.248078  4734.810716 -4494.306839 -4.059438 -3.009401 -5.563433
60311 45812.0  2612.503566  4704.447981 -4549.683811 -4.089387 -3.063088 -5.511857
60311 45822.0  2571.461890  4673.550124 -4604.541888 -4.118870 -3.116424 -5.459655
60311 45832.0  2530.127734  4642.120690 -4658.874844 -4.147882 -3.169403 -5.406833
60311 45842.0  2488.505818  4610.163283 -4712.676512 -4.176422 -3.222018 -5.353398
60311 45852.0  2446.600891  4577.681570 -4765.940786 -4.204484 -3.274263 -5.299356
60311 45862.0  2404.417735  4544.679272 -4818.661625 -4.232067 -3.326133 -5.244712
60311 45872.0  2361.961161  4511.160173 -4870.833048 -4.259167 -3.377622 -5.189474
60311 45882.0  2319.236014  4477.128112 -4922.449136 -4.285781 -3.428725 -5.133646
60311 45892.0  2276.247166  4442.586988 -4973.504036 -4.311907 -3.479434 -5.077237
60311 45902.0  2232.999520  4407.540757 -5023.991959 -4.337540 -3.529745 -5.020252
60311 45912.0  2189.498006  4371.993430 -5073.907181 -4.362680 -3.579652 -4.962698
60311 45922.0  2145.747584  4335.949076 -5123.244042 -4.387322 -3.629150 -4.904581
60311 45932.0  2101.753242  4299.411819 -5171.996951 -4.411463 -3.678232 -4.845909
60311 45942.0  2057.519992  4262.385839 -5220.160382 -4.435102 -3.726893 -4.786687
60311 45952.0  2013.052876  4224.875372 -5267.728878 -4.458236 -3.775129 -4.726923
60311 45962.0  1968.356961  4186.884705 -5314.697049 -4.480862 -3.822932 -4.666623
60311 45972.0  1923.437337  4148.418182 -5361.059572 -4.502977 -3.870299 -4.605794
60311 45982.0  1878.299122  4109.480199 -5406.811198 -4.524580 -3.917223 -4.544444
60311 45992.0  1832.947457  4070.075205 -5451.946743 -4.545667 -3.963700 -4.482579
60311 46002.0  1787.387505  4030.207702 -5496.461096 -4.566237 -4.009724 -4.420207
60311 46012.0  1741.624455  3989.882243 -5540.349215 -4.586286 -4.055291 -4.357334
60311 46022.0  1695.663517  3949.103432 -5583.606133 -4.605814 -4.100394 -4.293968
60311 46032.0  1649.509921  3907.875925 -5626.226950 -4.624817 -4.145029 -4.230115
60311 46042.0  1603.168922  3866.204427 -5668.206843 -4.643295 -4.189191 -4.165784
60311 46052.0  1556.645792  3824.093694 -5709.541059 -4.661243 -4.232875 -4.100981
60311 46062.0  1509.945825  3781.548530 -5750.224921 -4.678662 -4.276077 -4.035714
