CIC_AEM_VERS = 2.0
CREATION_DATE  = 2023-03-27T13:35:16.207
ORIGINATOR     = TOLOSAT

META_START

COMMENT days (MJD), sec (UTC), q0: real part, q1, q2, q3

OBJECT_NAME = IRIDIUM 172
OBJECT_ID = IRIDIUM 172

REF_FRAME_A = EME2000
REF_FRAME_B = SC_BODY_1
ATTITUDE_DIR = A2B
TIME_SYSTEM = TAI
START_TIME = 2024-01-02T11:59:55.000
STOP_TIME = 2024-01-03T11:59:55.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = LAST

META_STOP
60312 31692.0  0.046076 -0.005009  0.000000 0.998925
60312 31702.0  0.050325 -0.002018  0.000000 0.998731
60312 31712.0  0.054572  0.000974 -0.000000 0.998509
60312 31722.0  0.058816  0.003967 -0.000000 0.998261
60312 31732.0  0.063058  0.006962 -0.000000 0.997986
60312 31742.0  0.067298  0.009958 -0.000000 0.997683
60312 31752.0  0.071534  0.012954 -0.000000 0.997354
60312 31762.0  0.075768  0.015952 -0.000000 0.996998
60312 31772.0  0.079999  0.018951 -0.000000 0.996615
60312 31782.0  0.084227  0.021951 -0.000000 0.996205
60312 31792.0  0.088451  0.024951 -0.000000 0.995768
60312 31802.0  0.092672  0.027952 -0.000000 0.995304
60312 31812.0  0.096890  0.030954 -0.000000 0.994814
60312 31822.0  0.101104  0.033957 -0.000000 0.994296
60312 31832.0  0.105315  0.036959 -0.000000 0.993752
60312 31842.0  0.109522  0.039963 -0.000000 0.993181
60312 31852.0  0.113725  0.042966 -0.000000 0.992583
60312 31862.0  0.117924  0.045970 -0.000000 0.991958
60312 31872.0  0.122118  0.048974 -0.000000 0.991307
60312 31882.0  0.126309  0.051978 -0.000000 0.990628
60312 31892.0  0.130495  0.054982 -0.000000 0.989923
60312 31902.0  0.134677  0.057986 -0.000000 0.989191
60312 31912.0  0.138854  0.060990 -0.000000 0.988433
60312 31922.0  0.143027  0.063993 -0.000000 0.987648
60312 31932.0  0.147194  0.066996 -0.000000 0.986836
60312 31942.0  0.151357  0.069999 -0.000000 0.985998
60312 31952.0  0.155515  0.073002 -0.000000 0.985132
60312 31962.0  0.159668  0.076004 -0.000000 0.984241
60312 31972.0  0.163815  0.079005 -0.000000 0.983322
60312 31982.0  0.167957  0.082005 -0.000000 0.982378
60312 31992.0  0.172093  0.085005 -0.000000 0.981406
60312 32002.0  0.176224  0.088004 -0.000000 0.980408
60312 32012.0  0.180350  0.091002 -0.000000 0.979384
60312 32022.0  0.184469  0.093999 -0.000000 0.978333
60312 32032.0  0.188582  0.096995 -0.000000 0.977256
60312 32042.0  0.192690  0.099990 -0.000000 0.976152
60312 32052.0  0.196791  0.102984 -0.000000 0.975022
60312 32062.0  0.200886  0.105976 -0.000000 0.973865
60312 32072.0  0.204974  0.108967 -0.000000 0.972683
60312 32082.0  0.209056  0.111957 -0.000000 0.971474
60312 32092.0  0.213132  0.114945 -0.000000 0.970238
60312 32102.0  0.217200  0.117931 -0.000000 0.968977
60312 32112.0  0.221262  0.120916 -0.000000 0.967689
60312 32122.0  0.225317  0.123899 -0.000000 0.966375
60312 32132.0  0.229365  0.126880 -0.000000 0.965035
60312 32142.0  0.233405  0.129860 -0.000000 0.963669
60312 32152.0  0.237439  0.132837 -0.000000 0.962277
60312 32162.0  0.241464  0.135812 -0.000000 0.960859
60312 32172.0  0.245483  0.138785 -0.000000 0.959415
60312 32182.0  0.249493  0.141757 -0.000000 0.957945
60312 32192.0  0.253496  0.144725 -0.000000 0.956449
60312 32202.0  0.257491  0.147692 -0.000000 0.954927
60312 32212.0  0.261478  0.150656 -0.000000 0.953379
60312 32222.0  0.265457  0.153617 -0.000000 0.951806
60312 32232.0  0.269428  0.156576 -0.000000 0.950206
60312 32242.0  0.273390  0.159533 -0.000000 0.948582
60312 32252.0  0.277344  0.162486 -0.000000 0.946931
60312 32262.0  0.281290  0.165437 -0.000000 0.945255
60312 32272.0  0.285227  0.168385 -0.000000 0.943553
60312 32282.0  0.289155  0.171331 -0.000000 0.941826
60312 32292.0  0.293074  0.174273 -0.000000 0.940073
60312 32302.0  0.296984  0.177212 -0.000000 0.938294
60312 32312.0  0.300885  0.180148 -0.000000 0.936491
60312 32322.0  0.304776  0.183081 -0.000000 0.934662
60312 32332.0  0.308659  0.186011 -0.000000 0.932807
60312 32342.0  0.312532  0.188937 -0.000000 0.930928
60312 32352.0  0.316395  0.191860 -0.000000 0.929023
60312 32362.0  0.320249  0.194779 -0.000000 0.927093
60312 32372.0  0.324093  0.197695 -0.000000 0.925138
60312 32382.0  0.327927  0.200608 -0.000000 0.923158
60312 32392.0  0.331751  0.203516 -0.000000 0.921153
60312 32402.0  0.335565  0.206421 -0.000000 0.919123
60312 32412.0  0.339368  0.209322 -0.000000 0.917068
60312 32422.0  0.343162  0.212219 -0.000000 0.914988
60312 32432.0  0.346944  0.215113 -0.000000 0.912883
60312 32442.0  0.350717  0.218002 -0.000000 0.910754
60312 32452.0  0.354478  0.220887 -0.000000 0.908600
60312 32462.0  0.358229  0.223768 -0.000000 0.906421
60312 32472.0  0.361969  0.226645 -0.000000 0.904218
60312 32482.0  0.365698  0.229518 -0.000000 0.901990
60312 32492.0  0.369415  0.232386 -0.000000 0.899738
60312 32502.0  0.373122  0.235250 -0.000000 0.897462
60312 32512.0  0.376817  0.238110 -0.000000 0.895161
60312 32522.0  0.380501  0.240965 -0.000000 0.892836
60312 32532.0  0.384173  0.243815 -0.000000 0.890486
60312 32542.0  0.387833  0.246661 -0.000000 0.888113
60312 32552.0  0.391482  0.249502 -0.000000 0.885715
60312 32562.0  0.395118  0.252338 -0.000000 0.883293
60312 32572.0  0.398743  0.255169 -0.000000 0.880848
60312 32582.0  0.402355  0.257996 -0.000000 0.878378
60312 32592.0  0.405956  0.260817 -0.000000 0.875885
60312 32602.0  0.409543  0.263634 -0.000000 0.873368
60312 32612.0  0.413119  0.266445 -0.000000 0.870827
60312 32622.0  0.416682  0.269251 -0.000000 0.868263
60312 32632.0  0.420232  0.272053 -0.000000 0.865675
60312 32642.0  0.423769  0.274848 -0.000000 0.863063
60312 32652.0  0.427294  0.277639 -0.000000 0.860428
60312 32662.0  0.430805  0.280424 -0.000000 0.857770
60312 32672.0  0.434303  0.283204 -0.000000 0.855088
60312 32682.0  0.437788  0.285978 -0.000000 0.852384
60312 32692.0  0.441260  0.288747 -0.000000 0.849656
60312 32702.0  0.444718  0.291510 -0.000000 0.846905
60312 32712.0  0.448163  0.294268 -0.000000 0.844131
60312 32722.0  0.451594  0.297019 -0.000000 0.841334
60312 32732.0  0.455011  0.299766 -0.000000 0.838514
60312 32742.0  0.458414  0.302506 -0.000000 0.835671
60312 32752.0  0.461803  0.305240 -0.000000 0.832806
60312 32762.0  0.465178  0.307969 -0.000000 0.829918
60312 32772.0  0.468539  0.310691 -0.000000 0.827008
60312 32782.0  0.471886  0.313408 -0.000000 0.824075
60312 32792.0  0.475218  0.316118 -0.000000 0.821120
60312 32802.0  0.478535  0.318823 -0.000000 0.818142
60312 32812.0  0.481838  0.321521 -0.000000 0.815142
60312 32822.0  0.485125  0.324213 -0.000000 0.812120
60312 32832.0  0.488398  0.326899 -0.000000 0.809076
60312 32842.0  0.491656  0.329578 -0.000000 0.806010
60312 32852.0  0.494899  0.332251 -0.000000 0.802922
60312 32862.0  0.498127  0.334918 -0.000000 0.799812
60312 32872.0  0.501339  0.337578 -0.000000 0.796681
60312 32882.0  0.504536  0.340232 -0.000000 0.793528
60312 32892.0  0.507717  0.342879 -0.000000 0.790353
60312 32902.0  0.510882  0.345520 -0.000000 0.787157
60312 32912.0  0.514032  0.348154 -0.000000 0.783939
60312 32922.0  0.517165  0.350782 -0.000000 0.780700
60312 32932.0  0.520283  0.353402 -0.000000 0.777440
60312 32942.0  0.523384  0.356017 -0.000000 0.774158
60312 32952.0  0.526469  0.358624 -0.000000 0.770856
60312 32962.0  0.529538  0.361225 -0.000000 0.767532
60312 32972.0  0.532591  0.363818 -0.000000 0.764188
60312 32982.0  0.535626  0.366405 -0.000000 0.760823
60312 32992.0  0.538645  0.368985 -0.000000 0.757437
60312 33002.0  0.541647  0.371558 -0.000000 0.754031
60312 33012.0  0.544632  0.374125 -0.000000 0.750604
60312 33022.0  0.547600  0.376684 -0.000000 0.747157
60312 33032.0  0.550551  0.379236 -0.000000 0.743689
60312 33042.0  0.553485  0.381781 -0.000000 0.740201
60312 33052.0  0.556401  0.384319 -0.000000 0.736693
60312 33062.0  0.559299  0.386850 -0.000000 0.733165
60312 33072.0  0.562180  0.389374 -0.000000 0.729617
60312 33082.0  0.565043  0.391891 -0.000000 0.726049
60312 33092.0  0.567889  0.394401 -0.000000 0.722462
60312 33102.0  0.570716  0.396903 -0.000000 0.718854
60312 33112.0  0.573525  0.399398 -0.000000 0.715227
60312 33122.0  0.576316  0.401887 -0.000000 0.711581
60312 33132.0  0.579088  0.404367 -0.000000 0.707915
60312 33142.0  0.581842  0.406841 -0.000000 0.704230
60312 33152.0  0.584577  0.409308 -0.000000 0.700526
60312 33162.0  0.587293  0.411767 -0.000000 0.696803
60312 33172.0  0.589991  0.414219 -0.000000 0.693061
60312 33182.0  0.592670  0.416663 -0.000000 0.689300
60312 33192.0  0.595329  0.419101 -0.000000 0.685520
60312 33202.0  0.597969  0.421531 -0.000000 0.681722
60312 33212.0  0.600590  0.423954 -0.000000 0.677905
60312 33222.0  0.603191  0.426370 -0.000000 0.674069
60312 33232.0  0.605773  0.428778 -0.000000 0.670215
60312 33242.0  0.608335  0.431179 -0.000000 0.666343
60312 33252.0  0.610877  0.433573 -0.000000 0.662453
60312 33262.0  0.613399  0.435960 -0.000000 0.658545
60312 33272.0  0.615900  0.438339 -0.000000 0.654619
60312 33282.0  0.618382  0.440711 -0.000000 0.650675
60312 33292.0  0.620842  0.443077 -0.000000 0.646713
60312 33302.0  0.623283  0.445434 -0.000000 0.642734
60312 33312.0  0.625702  0.447785 -0.000000 0.638737
60312 33322.0  0.628101  0.450129 -0.000000 0.634723
60312 33332.0  0.630478  0.452465 -0.000000 0.630692
60312 33342.0  0.632835  0.454795 -0.000000 0.626643
60312 33352.0  0.635170  0.457117 -0.000000 0.622578
60312 33362.0  0.637483  0.459433 -0.000000 0.618495
60312 33372.0  0.639775  0.461741 -0.000000 0.614396
60312 33382.0  0.642046  0.464043 -0.000000 0.610280
60312 33392.0  0.644294  0.466338 -0.000000 0.606147
60312 33402.0  0.646520  0.468626 -0.000000 0.601998
60312 33412.0  0.648724  0.470907 -0.000000 0.597833
60312 33422.0  0.650905  0.473182 -0.000000 0.593651
60312 33432.0  0.653064  0.475450 -0.000000 0.589453
60312 33442.0  0.655200  0.477711 -0.000000 0.585239
60312 33452.0  0.657313  0.479966 -0.000000 0.581010
60312 33462.0  0.659403  0.482215 -0.000000 0.576764
60312 33472.0  0.661470  0.484457 -0.000000 0.572503
60312 33482.0  0.663513  0.486693 -0.000000 0.568226
60312 33492.0  0.665532  0.488922 -0.000000 0.563934
60312 33502.0  0.667528  0.491146 -0.000000 0.559626
60312 33512.0  0.669500  0.493364 -0.000000 0.555304
60312 33522.0  0.671447  0.495576 -0.000000 0.550966
60312 33532.0  0.673370  0.497782 -0.000000 0.546613
60312 33542.0  0.675268  0.499983 -0.000000 0.542246
60312 33552.0  0.677141  0.502178 -0.000000 0.537864
60312 33562.0  0.678989  0.504368 -0.000000 0.533467
60312 33572.0  0.680812  0.506553 -0.000000 0.529056
60312 33582.0  0.682609  0.508732 -0.000000 0.524630
60312 33592.0  0.684380  0.510907 -0.000000 0.520191
60312 33602.0  0.686125  0.513077 -0.000000 0.515737
60312 33612.0  0.687844  0.515242 -0.000000 0.511269
60312 33622.0  0.689536  0.517403 -0.000000 0.506788
60312 33632.0  0.691202  0.519560 -0.000000 0.502292
60312 33642.0  0.692840  0.521713 -0.000000 0.497783
60312 33652.0  0.694451  0.523862 -0.000000 0.493261
60312 33662.0  0.696034  0.526007 -0.000000 0.488726
60312 33672.0  0.697589  0.528149 -0.000000 0.484177
60312 33682.0  0.699116  0.530288 -0.000000 0.479615
60312 33692.0  0.700615  0.532425 -0.000000 0.475040
60312 33702.0  0.702084  0.534558 -0.000000 0.470453
60312 33712.0  0.703524  0.536689 -0.000000 0.465853
60312 33722.0  0.704934  0.538819 -0.000000 0.461240
60312 33732.0  0.706314  0.540946 -0.000000 0.456615
60312 33742.0  0.707664  0.543073 -0.000000 0.451978
60312 33752.0  0.708983  0.545198 -0.000000 0.447328
60312 33762.0  0.710270  0.547323 -0.000000 0.442667
60312 33772.0  0.711526  0.549447 -0.000000 0.437993
60312 33782.0  0.712750  0.551572 -0.000000 0.433308
60312 33792.0  0.713941  0.553697 -0.000000 0.428612
60312 33802.0  0.715099  0.555823 -0.000000 0.423904
60312 33812.0  0.716223  0.557950 -0.000000 0.419185
60312 33822.0  0.717313  0.560080 -0.000000 0.414454
60312 33832.0  0.718369  0.562212 -0.000000 0.409713
60312 33842.0  0.719388  0.564347 -0.000000 0.404960
60312 33852.0  0.720372  0.566485 -0.000000 0.400197
60312 33862.0  0.721320  0.568628 -0.000000 0.395424
60312 33872.0  0.722230  0.570775 -0.000000 0.390640
60312 33882.0  0.723102  0.572928 -0.000000 0.385845
60312 33892.0  0.723935  0.575087 -0.000000 0.381041
60312 33902.0  0.724729  0.577253 -0.000000 0.376227
60312 33912.0  0.725483  0.579427 -0.000000 0.371402
60312 33922.0  0.726195  0.581609 -0.000000 0.366568
60312 33932.0  0.726865  0.583800 -0.000000 0.361725
60312 33942.0  0.727492  0.586002 -0.000000 0.356872
60312 33952.0  0.728074  0.588215 -0.000000 0.352010
60312 33962.0  0.728612  0.590441 -0.000000 0.347138
60312 33972.0  0.729102  0.592679 -0.000000 0.342258
60312 33982.0  0.729546  0.594933 -0.000000 0.337369
60312 33992.0  0.729940  0.597202 -0.000000 0.332472
60312 34002.0  0.730284  0.599488 -0.000000 0.327566
60312 34012.0  0.730576  0.601793 -0.000000 0.322652
60312 34022.0  0.730814  0.604118 -0.000000 0.317729
60312 34032.0  0.730998  0.606464 -0.000000 0.312799
60312 34042.0  0.731125  0.608834 -0.000000 0.307861
60312 34052.0  0.731193  0.611228 -0.000000 0.302916
60312 34062.0  0.731200  0.613649 -0.000000 0.297963
60312 34072.0  0.731144  0.616099 -0.000000 0.293002
60312 34082.0  0.731022  0.618581 -0.000000 0.288035
60312 34092.0  0.730833  0.621095 -0.000000 0.283061
60312 34102.0  0.730573  0.623646 -0.000000 0.278081
60312 34112.0  0.730240  0.626235 -0.000000 0.273093
60312 34122.0  0.729830  0.628865 -0.000000 0.268100
60312 34132.0  0.729340  0.631539 -0.000000 0.263101
60312 34142.0  0.728765  0.634261 -0.000000 0.258095
60312 34152.0  0.728104  0.637035 -0.000000 0.253085
60312 34162.0  0.727350  0.639863 -0.000000 0.248068
60312 34172.0  0.726499  0.642750 -0.000000 0.243047
60312 34182.0  0.725546  0.645701 -0.000000 0.238021
60312 34192.0  0.724485  0.648720 -0.000000 0.232990
60312 34202.0  0.723310  0.651812 -0.000000 0.227955
60312 34212.0  0.722015  0.654983 -0.000000 0.222915
60312 34222.0  0.720592  0.658239 -0.000000 0.217872
60312 34232.0  0.719032  0.661587 -0.000000 0.212826
60312 34242.0  0.717328  0.665034 -0.000000 0.207776
60312 34252.0  0.715468  0.668587 -0.000000 0.202723
60312 34262.0  0.713442  0.672256 -0.000000 0.197668
60312 34272.0  0.711237  0.676050 -0.000000 0.192610
60312 34282.0  0.708840  0.679978 -0.000000 0.187551
60312 34292.0  0.706236  0.684053 -0.000000 0.182491
60312 34302.0  0.703406  0.688287 -0.000000 0.177430
60312 34312.0  0.700333  0.692693 -0.000000 0.172368
60312 34322.0  0.696994  0.697286 -0.000000 0.167307
60312 34332.0  0.693364  0.702085 -0.000000 0.162246
60312 34342.0  0.689415  0.707106 -0.000000 0.157188
60312 34352.0  0.685116  0.712370 -0.000000 0.152131
60312 34362.0  0.680430  0.717902 -0.000000 0.147077
60312 34372.0  0.675314  0.723726 -0.000000 0.142028
60312 34382.0  0.669720  0.729870 -0.000000 0.136983
60312 34392.0  0.663592  0.736367 -0.000000 0.131945
60312 34402.0  0.656862  0.743253 -0.000000 0.126914
60312 34412.0  0.649454  0.750567 -0.000000 0.121892
60312 34422.0  0.641277  0.758355 -0.000000 0.116880
60312 34432.0  0.632222  0.766667 -0.000000 0.111882
60312 34442.0  0.622159  0.775558 -0.000000 0.106898
60312 34452.0  0.610933  0.785093 -0.000000 0.101933
60312 34462.0  0.598356  0.795339 -0.000000 0.096989
60312 34472.0  0.584198  0.806372 -0.000000 0.092070
60312 34482.0  0.568178  0.818275 -0.000000 0.087181
60312 34492.0  0.549947  0.831132 -0.000000 0.082329
60312 34502.0  0.529071  0.845029 -0.000000 0.077520
60312 34512.0  0.505007  0.860043 -0.000000 0.072764
60312 34522.0  0.477066  0.876228 -0.000000 0.068072
60312 34532.0  0.444376  0.893590 -0.000000 0.063459
60312 34542.0  0.405832  0.912045 -0.000000 0.058944
60312 34552.0  0.360030  0.931344 -0.000000 0.054553
60312 34562.0  0.305216  0.950953 -0.000000 0.050318
60312 34572.0  0.239255  0.969853 -0.000000 0.046282
60312 34582.0  0.159692  0.986251 -0.000000 0.042504
60312 34592.0  0.064034  0.997183 -0.000000 0.039057
60312 34602.0 -0.049554  0.998121  0.000000 0.036038
60312 34612.0 -0.180927  0.982924  0.000000 0.033563
60312 34622.0 -0.326153  0.944783  0.000000 0.031759
60312 34632.0 -0.476267  0.878763  0.000000 0.030746
60312 34642.0 -0.618487  0.785199  0.000000 0.030601
60312 34652.0 -0.740572  0.671246  0.000000 0.031337
60312 34662.0 -0.835567  0.548403  0.000000 0.032895
60312 34672.0 -0.903205  0.427766  0.000000 0.035166
60312 34682.0 -0.947740  0.316770  0.000000 0.038021
60312 34692.0 -0.974901  0.218767  0.000000 0.041340
60312 34702.0 -0.989928  0.134225  0.000000 0.045019
60312 34712.0 -0.996868  0.062089  0.000000 0.048978
60312 34722.0 -0.998586  0.000733  0.000000 0.053154
60312 34732.0 -0.997015 -0.051533  0.000000 0.057498
60312 34742.0 -0.993427 -0.096244  0.000000 0.061975
60312 34752.0 -0.988648 -0.134705  0.000000 0.066558
60312 34762.0 -0.983211 -0.167997  0.000000 0.071226
60312 34772.0 -0.977457 -0.196997  0.000000 0.075963
60312 34782.0 -0.971601 -0.222418  0.000000 0.080755
60312 34792.0 -0.965779 -0.244835  0.000000 0.085594
60312 34802.0 -0.960073 -0.264716  0.000000 0.090472
60312 34812.0 -0.954531 -0.282440  0.000000 0.095381
60312 34822.0 -0.949180 -0.298319  0.000000 0.100317
60312 34832.0 -0.944029 -0.312612  0.000000 0.105276
60312 34842.0 -0.939082 -0.325529  0.000000 0.110253
60312 34852.0 -0.934334 -0.337250  0.000000 0.115247
60312 34862.0 -0.929779 -0.347923  0.000000 0.120254
60312 34872.0 -0.925406 -0.357673  0.000000 0.125272
60312 34882.0 -0.921206 -0.366608  0.000000 0.130300
60312 34892.0 -0.917167 -0.374818  0.000000 0.135336
60312 34902.0 -0.913279 -0.382382  0.000000 0.140378
60312 34912.0 -0.909530 -0.389366  0.000000 0.145426
60312 34922.0 -0.905911 -0.395829  0.000000 0.150478
60312 34932.0 -0.902413 -0.401822  0.000000 0.155533
60312 34942.0 -0.899024 -0.407389  0.000000 0.160591
60312 34952.0 -0.895739 -0.412568  0.000000 0.165651
60312 34962.0 -0.892547 -0.417393  0.000000 0.170711
60312 34972.0 -0.889443 -0.421896  0.000000 0.175772
60312 34982.0 -0.886418 -0.426101  0.000000 0.180833
60312 34992.0 -0.883467 -0.430034  0.000000 0.185893
60312 35002.0 -0.880584 -0.433716  0.000000 0.190953
60312 35012.0 -0.877763 -0.437164  0.000000 0.196010
60312 35022.0 -0.874999 -0.440397  0.000000 0.201065
60312 35032.0 -0.872288 -0.443429  0.000000 0.206119
60312 35042.0 -0.869624 -0.446275  0.000000 0.211169
60312 35052.0 -0.867005 -0.448947  0.000000 0.216216
60312 35062.0 -0.864426 -0.451455  0.000000 0.221260
60312 35072.0 -0.861884 -0.453811  0.000000 0.226300
60312 35082.0 -0.859375 -0.456024  0.000000 0.231336
60312 35092.0 -0.856897 -0.458102  0.000000 0.236368
60312 35102.0 -0.854447 -0.460053  0.000000 0.241395
60312 35112.0 -0.852022 -0.461884  0.000000 0.246417
60312 35122.0 -0.849620 -0.463601  0.000000 0.251434
60312 35132.0 -0.847239 -0.465212  0.000000 0.256446
60312 35142.0 -0.844875 -0.466720  0.000000 0.261453
60312 35152.0 -0.842529 -0.468132  0.000000 0.266453
60312 35162.0 -0.840197 -0.469452  0.000000 0.271448
60312 35172.0 -0.837877 -0.470685  0.000000 0.276436
60312 35182.0 -0.835570 -0.471834  0.000000 0.281418
60312 35192.0 -0.833271 -0.472903  0.000000 0.286394
60312 35202.0 -0.830982 -0.473896  0.000000 0.291363
60312 35212.0 -0.828699 -0.474816  0.000000 0.296324
60312 35222.0 -0.826422 -0.475665  0.000000 0.301279
60312 35232.0 -0.824150 -0.476448  0.000000 0.306226
60312 35242.0 -0.821881 -0.477166  0.000000 0.311166
60312 35252.0 -0.819615 -0.477822  0.000000 0.316098
60312 35262.0 -0.817350 -0.478417  0.000000 0.321022
60312 35272.0 -0.815086 -0.478956  0.000000 0.325938
60312 35282.0 -0.812822 -0.479438  0.000000 0.330846
60312 35292.0 -0.810557 -0.479867  0.000000 0.335745
60312 35302.0 -0.808290 -0.480244  0.000000 0.340636
60312 35312.0 -0.806020 -0.480570  0.000000 0.345519
60312 35322.0 -0.803748 -0.480848  0.000000 0.350392
60312 35332.0 -0.801471 -0.481079  0.000000 0.355256
60312 35342.0 -0.799190 -0.481264  0.000000 0.360111
60312 35352.0 -0.796904 -0.481404  0.000000 0.364957
60312 35362.0 -0.794613 -0.481501  0.000000 0.369794
60312 35372.0 -0.792315 -0.481556  0.000000 0.374620
60312 35382.0 -0.790011 -0.481570  0.000000 0.379437
60312 35392.0 -0.787700 -0.481545  0.000000 0.384244
60312 35402.0 -0.785382 -0.481480  0.000000 0.389041
60312 35412.0 -0.783055 -0.481378  0.000000 0.393827
60312 35422.0 -0.780721 -0.481239  0.000000 0.398603
60312 35432.0 -0.778378 -0.481063  0.000000 0.403369
60312 35442.0 -0.776025 -0.480853  0.000000 0.408124
60312 35452.0 -0.773664 -0.480608  0.000000 0.412868
60312 35462.0 -0.771293 -0.480329  0.000000 0.417601
60312 35472.0 -0.768913 -0.480017  0.000000 0.422323
60312 35482.0 -0.766522 -0.479673  0.000000 0.427034
60312 35492.0 -0.764121 -0.479297  0.000000 0.431734
60312 35502.0 -0.761709 -0.478891  0.000000 0.436421
60312 35512.0 -0.759286 -0.478454  0.000000 0.441098
60312 35522.0 -0.756852 -0.477987  0.000000 0.445762
60312 35532.0 -0.754407 -0.477490  0.000000 0.450414
60312 35542.0 -0.751950 -0.476965  0.000000 0.455055
60312 35552.0 -0.749482 -0.476412  0.000000 0.459683
60312 35562.0 -0.747002 -0.475831  0.000000 0.464299
60312 35572.0 -0.744510 -0.475222  0.000000 0.468902
60312 35582.0 -0.742005 -0.474587  0.000000 0.473493
60312 35592.0 -0.739488 -0.473925  0.000000 0.478071
60312 35602.0 -0.736959 -0.473237  0.000000 0.482636
60312 35612.0 -0.734417 -0.472524  0.000000 0.487188
60312 35622.0 -0.731863 -0.471785  0.000000 0.491727
60312 35632.0 -0.729296 -0.471021  0.000000 0.496253
60312 35642.0 -0.726715 -0.470233  0.000000 0.500765
60312 35652.0 -0.724122 -0.469421  0.000000 0.505264
60312 35662.0 -0.721515 -0.468584  0.000000 0.509749
60312 35672.0 -0.718896 -0.467725  0.000000 0.514221
60312 35682.0 -0.716262 -0.466842  0.000000 0.518678
60312 35692.0 -0.713616 -0.465936  0.000000 0.523121
60312 35702.0 -0.710956 -0.465007  0.000000 0.527551
60312 35712.0 -0.708283 -0.464056  0.000000 0.531966
60312 35722.0 -0.705596 -0.463083  0.000000 0.536366
60312 35732.0 -0.702895 -0.462088  0.000000 0.540752
60312 35742.0 -0.700180 -0.461072  0.000000 0.545124
60312 35752.0 -0.697452 -0.460034  0.000000 0.549480
60312 35762.0 -0.694710 -0.458975  0.000000 0.553822
60312 35772.0 -0.691955 -0.457896  0.000000 0.558149
60312 35782.0 -0.689185 -0.456795  0.000000 0.562461
60312 35792.0 -0.686402 -0.455675  0.000000 0.566757
60312 35802.0 -0.683604 -0.454534  0.000000 0.571038
60312 35812.0 -0.680793 -0.453373  0.000000 0.575303
60312 35822.0 -0.677968 -0.452192  0.000000 0.579553
60312 35832.0 -0.675129 -0.450992  0.000000 0.583787
60312 35842.0 -0.672275 -0.449773  0.000000 0.588005
60312 35852.0 -0.669408 -0.448534  0.000000 0.592208
60312 35862.0 -0.666527 -0.447276  0.000000 0.596394
60312 35872.0 -0.663632 -0.446000  0.000000 0.600564
60312 35882.0 -0.660723 -0.444705  0.000000 0.604717
60312 35892.0 -0.657800 -0.443391  0.000000 0.608855
60312 35902.0 -0.654862 -0.442059  0.000000 0.612975
60312 35912.0 -0.651911 -0.440709  0.000000 0.617079
60312 35922.0 -0.648946 -0.439341  0.000000 0.621167
60312 35932.0 -0.645967 -0.437955  0.000000 0.625237
60312 35942.0 -0.642974 -0.436552  0.000000 0.629290
60312 35952.0 -0.639967 -0.435131  0.000000 0.633327
60312 35962.0 -0.636947 -0.433693  0.000000 0.637346
60312 35972.0 -0.633912 -0.432237  0.000000 0.641347
60312 35982.0 -0.630864 -0.430765  0.000000 0.645332
60312 35992.0 -0.627801 -0.429275  0.000000 0.649298
60312 36002.0 -0.624725 -0.427769  0.000000 0.653247
60312 36012.0 -0.621635 -0.426246  0.000000 0.657179
60312 36022.0 -0.618532 -0.424707  0.000000 0.661092
60312 36032.0 -0.615414 -0.423151  0.000000 0.664987
60312 36042.0 -0.612283 -0.421579  0.000000 0.668865
60312 36052.0 -0.609139 -0.419991  0.000000 0.672724
60312 36062.0 -0.605981 -0.418387  0.000000 0.676565
60312 36072.0 -0.602809 -0.416767  0.000000 0.680387
60312 36082.0 -0.599624 -0.415131  0.000000 0.684191
60312 36092.0 -0.596425 -0.413480  0.000000 0.687976
60312 36102.0 -0.593213 -0.411813  0.000000 0.691743
60312 36112.0 -0.589987 -0.410131  0.000000 0.695491
60312 36122.0 -0.586749 -0.408434  0.000000 0.699220
60312 36132.0 -0.583497 -0.406721  0.000000 0.702929
60312 36142.0 -0.580231 -0.404993  0.000000 0.706620
60312 36152.0 -0.576953 -0.403251  0.000000 0.710292
60312 36162.0 -0.573661 -0.401493  0.000000 0.713944
60312 36172.0 -0.570357 -0.399721  0.000000 0.717577
60312 36182.0 -0.567039 -0.397935  0.000000 0.721190
60312 36192.0 -0.563708 -0.396134  0.000000 0.724783
60312 36202.0 -0.560365 -0.394318  0.000000 0.728357
60312 36212.0 -0.557009 -0.392488  0.000000 0.731912
60312 36222.0 -0.553640 -0.390644  0.000000 0.735446
60312 36232.0 -0.550258 -0.388786  0.000000 0.738960
60312 36242.0 -0.546863 -0.386914  0.000000 0.742454
60312 36252.0 -0.543456 -0.385028  0.000000 0.745928
60312 36262.0 -0.540037 -0.383129  0.000000 0.749381
60312 36272.0 -0.536605 -0.381216  0.000000 0.752815
60312 36282.0 -0.533160 -0.379289  0.000000 0.756227
60312 36292.0 -0.529704 -0.377348  0.000000 0.759620
60312 36302.0 -0.526235 -0.375395  0.000000 0.762991
60312 36312.0 -0.522754 -0.373428  0.000000 0.766342
60312 36322.0 -0.519261 -0.371448  0.000000 0.769672
60312 36332.0 -0.515755 -0.369455  0.000000 0.772981
60312 36342.0 -0.512238 -0.367448  0.000000 0.776269
60312 36352.0 -0.508709 -0.365429  0.000000 0.779536
