start,end,start_epoch,end_epoch,duration,partial,timedelta,seconds,duration_minutes
2029-01-25 14:02:10+00:00,2029-01-25 14:18:30+00:00,917316135.0,917317115.0,980.0,False,85 days 14:02:10,7394530.0,16.333333333333332
2029-01-25 15:36:54+00:00,2029-01-25 15:53:14+00:00,917321819.0,917322799.0,980.0,False,85 days 15:36:54,7400214.0,16.333333333333332
2029-01-25 17:11:38+00:00,2029-01-25 17:28:08+00:00,917327503.0,917328493.0,990.0,False,85 days 17:11:38,7405898.0,16.5
2029-01-25 18:46:32+00:00,2029-01-25 19:02:52+00:00,917333197.0,917334177.0,980.0,False,85 days 18:46:32,7411592.0,16.333333333333332
2029-01-25 20:21:16+00:00,2029-01-25 20:37:36+00:00,917338881.0,917339861.0,980.0,False,85 days 20:21:16,7417276.0,16.333333333333332
2029-01-25 21:56:00+00:00,2029-01-25 22:12:20+00:00,917344565.0,917345545.0,980.0,False,85 days 21:56:00,7422960.0,16.333333333333332
2029-01-25 23:30:54+00:00,2029-01-25 23:47:04+00:00,917350259.0,917351229.0,970.0,False,85 days 23:30:54,7428654.0,16.166666666666668
2029-01-26 01:05:38+00:00,2029-01-26 01:21:58+00:00,917355943.0,917356923.0,980.0,False,86 days 01:05:38,7434338.0,16.333333333333332
2029-01-26 02:40:32+00:00,2029-01-26 02:56:42+00:00,917361637.0,917362607.0,970.0,False,86 days 02:40:32,7440032.0,16.166666666666668
2029-01-26 04:15:16+00:00,2029-01-26 04:31:26+00:00,917367321.0,917368291.0,970.0,False,86 days 04:15:16,7445716.0,16.166666666666668
2029-01-26 05:50:00+00:00,2029-01-26 06:06:10+00:00,917373005.0,917373975.0,970.0,False,86 days 05:50:00,7451400.0,16.166666666666668
2029-01-26 07:24:54+00:00,2029-01-26 07:41:04+00:00,917378699.0,917379669.0,970.0,False,86 days 07:24:54,7457094.0,16.166666666666668
2029-01-26 08:59:38+00:00,2029-01-26 09:15:48+00:00,917384383.0,917385353.0,970.0,False,86 days 08:59:38,7462778.0,16.166666666666668
2029-01-26 10:34:22+00:00,2029-01-26 10:50:32+00:00,917390067.0,917391037.0,970.0,False,86 days 10:34:22,7468462.0,16.166666666666668
2029-01-26 12:09:16+00:00,2029-01-26 12:25:16+00:00,917395761.0,917396721.0,960.0,False,86 days 12:09:16,7474156.0,16.0
2029-01-26 13:44:00+00:00,2029-01-26 14:00:00+00:00,917401445.0,917402405.0,960.0,False,86 days 13:44:00,7479840.0,16.0
2029-01-26 15:18:54+00:00,2029-01-26 15:34:54+00:00,917407139.0,917408099.0,960.0,False,86 days 15:18:54,7485534.0,16.0
2029-01-26 16:53:38+00:00,2029-01-26 17:09:38+00:00,917412823.0,917413783.0,960.0,False,86 days 16:53:38,7491218.0,16.0
2029-01-26 18:28:22+00:00,2029-01-26 18:44:22+00:00,917418507.0,917419467.0,960.0,False,86 days 18:28:22,7496902.0,16.0
2029-01-26 20:03:16+00:00,2029-01-26 20:19:06+00:00,917424201.0,917425151.0,950.0,False,86 days 20:03:16,7502596.0,15.833333333333334
2029-01-26 21:38:00+00:00,2029-01-26 21:54:00+00:00,917429885.0,917430845.0,960.0,False,86 days 21:38:00,7508280.0,16.0
2029-01-26 23:12:44+00:00,2029-01-26 23:28:44+00:00,917435569.0,917436529.0,960.0,False,86 days 23:12:44,7513964.0,16.0
2029-01-27 00:47:38+00:00,2029-01-27 01:03:28+00:00,917441263.0,917442213.0,950.0,False,87 days 00:47:38,7519658.0,15.833333333333334
2029-01-27 02:22:22+00:00,2029-01-27 02:38:12+00:00,917446947.0,917447897.0,950.0,False,87 days 02:22:22,7525342.0,15.833333333333334
2029-01-27 03:57:16+00:00,2029-01-27 04:12:56+00:00,917452641.0,917453581.0,940.0,False,87 days 03:57:16,7531036.0,15.666666666666666
2029-01-27 05:32:00+00:00,2029-01-27 05:47:50+00:00,917458325.0,917459275.0,950.0,False,87 days 05:32:00,7536720.0,15.833333333333334
2029-01-27 07:06:44+00:00,2029-01-27 07:22:34+00:00,917464009.0,917464959.0,950.0,False,87 days 07:06:44,7542404.0,15.833333333333334
2029-01-27 08:41:38+00:00,2029-01-27 08:57:18+00:00,917469703.0,917470643.0,940.0,False,87 days 08:41:38,7548098.0,15.666666666666666
2029-01-27 10:16:22+00:00,2029-01-27 10:32:02+00:00,917475387.0,917476327.0,940.0,False,87 days 10:16:22,7553782.0,15.666666666666666
2029-01-27 11:51:06+00:00,2029-01-27 12:06:56+00:00,917481071.0,917482021.0,950.0,False,87 days 11:51:06,7559466.0,15.833333333333334
2029-01-27 13:26:00+00:00,2029-01-27 13:41:40+00:00,917486765.0,917487705.0,940.0,False,87 days 13:26:00,7565160.0,15.666666666666666
2029-01-27 15:00:44+00:00,2029-01-27 15:16:24+00:00,917492449.0,917493389.0,940.0,False,87 days 15:00:44,7570844.0,15.666666666666666
2029-01-27 16:35:38+00:00,2029-01-27 16:51:08+00:00,917498143.0,917499073.0,930.0,False,87 days 16:35:38,7576538.0,15.5
2029-01-27 18:10:22+00:00,2029-01-27 18:25:52+00:00,917503827.0,917504757.0,930.0,False,87 days 18:10:22,7582222.0,15.5
2029-01-27 19:45:06+00:00,2029-01-27 20:00:46+00:00,917509511.0,917510451.0,940.0,False,87 days 19:45:06,7587906.0,15.666666666666666
2029-01-27 21:20:00+00:00,2029-01-27 21:35:30+00:00,917515205.0,917516135.0,930.0,False,87 days 21:20:00,7593600.0,15.5
2029-01-27 22:54:44+00:00,2029-01-27 23:10:14+00:00,917520889.0,917521819.0,930.0,False,87 days 22:54:44,7599284.0,15.5
2029-01-28 00:29:38+00:00,2029-01-28 00:44:58+00:00,917526583.0,917527503.0,920.0,False,88 days 00:29:38,7604978.0,15.333333333333334
2029-01-28 02:04:22+00:00,2029-01-28 02:19:42+00:00,917532267.0,917533187.0,920.0,False,88 days 02:04:22,7610662.0,15.333333333333334
2029-01-28 03:39:06+00:00,2029-01-28 03:54:36+00:00,917537951.0,917538881.0,930.0,False,88 days 03:39:06,7616346.0,15.5
2029-01-28 05:14:00+00:00,2029-01-28 05:29:20+00:00,917543645.0,917544565.0,920.0,False,88 days 05:14:00,7622040.0,15.333333333333334
2029-01-28 06:48:44+00:00,2029-01-28 07:04:04+00:00,917549329.0,917550249.0,920.0,False,88 days 06:48:44,7627724.0,15.333333333333334
2029-01-28 08:23:28+00:00,2029-01-28 08:38:48+00:00,917555013.0,917555933.0,920.0,False,88 days 08:23:28,7633408.0,15.333333333333334
2029-01-28 09:58:22+00:00,2029-01-28 10:13:32+00:00,917560707.0,917561617.0,910.0,False,88 days 09:58:22,7639102.0,15.166666666666666
2029-01-28 11:33:06+00:00,2029-01-28 11:48:26+00:00,917566391.0,917567311.0,920.0,False,88 days 11:33:06,7644786.0,15.333333333333334
2029-01-28 13:08:00+00:00,2029-01-28 13:23:10+00:00,917572085.0,917572995.0,910.0,False,88 days 13:08:00,7650480.0,15.166666666666666
2029-01-28 14:42:44+00:00,2029-01-28 14:57:54+00:00,917577769.0,917578679.0,910.0,False,88 days 14:42:44,7656164.0,15.166666666666666
2029-01-28 16:17:28+00:00,2029-01-28 16:32:38+00:00,917583453.0,917584363.0,910.0,False,88 days 16:17:28,7661848.0,15.166666666666666
2029-01-28 17:52:22+00:00,2029-01-28 18:07:32+00:00,917589147.0,917590057.0,910.0,False,88 days 17:52:22,7667542.0,15.166666666666666
2029-01-28 19:27:06+00:00,2029-01-28 19:42:16+00:00,917594831.0,917595741.0,910.0,False,88 days 19:27:06,7673226.0,15.166666666666666
2029-01-28 21:01:50+00:00,2029-01-28 21:17:00+00:00,917600515.0,917601425.0,910.0,False,88 days 21:01:50,7678910.0,15.166666666666666
2029-01-28 22:36:44+00:00,2029-01-28 22:51:44+00:00,917606209.0,917607109.0,900.0,False,88 days 22:36:44,7684604.0,15.0
2029-01-29 00:11:28+00:00,2029-01-29 00:26:28+00:00,917611893.0,917612793.0,900.0,False,89 days 00:11:28,7690288.0,15.0
2029-01-29 01:46:22+00:00,2029-01-29 02:01:22+00:00,917617587.0,917618487.0,900.0,False,89 days 01:46:22,7695982.0,15.0
2029-01-29 03:21:06+00:00,2029-01-29 03:36:06+00:00,917623271.0,917624171.0,900.0,False,89 days 03:21:06,7701666.0,15.0
2029-01-29 04:55:50+00:00,2029-01-29 05:10:50+00:00,917628955.0,917629855.0,900.0,False,89 days 04:55:50,7707350.0,15.0
2029-01-29 06:30:44+00:00,2029-01-29 06:45:34+00:00,917634649.0,917635539.0,890.0,False,89 days 06:30:44,7713044.0,14.833333333333334
2029-01-29 08:05:28+00:00,2029-01-29 08:20:18+00:00,917640333.0,917641223.0,890.0,False,89 days 08:05:28,7718728.0,14.833333333333334
2029-01-29 09:40:12+00:00,2029-01-29 09:55:12+00:00,917646017.0,917646917.0,900.0,False,89 days 09:40:12,7724412.0,15.0
2029-01-29 11:15:06+00:00,2029-01-29 11:29:56+00:00,917651711.0,917652601.0,890.0,False,89 days 11:15:06,7730106.0,14.833333333333334
2029-01-29 12:49:50+00:00,2029-01-29 13:04:40+00:00,917657395.0,917658285.0,890.0,False,89 days 12:49:50,7735790.0,14.833333333333334
2029-01-29 14:24:44+00:00,2029-01-29 14:39:24+00:00,917663089.0,917663969.0,880.0,False,89 days 14:24:44,7741484.0,14.666666666666666
2029-01-29 15:59:28+00:00,2029-01-29 16:14:08+00:00,917668773.0,917669653.0,880.0,False,89 days 15:59:28,7747168.0,14.666666666666666
2029-01-29 17:34:12+00:00,2029-01-29 17:48:52+00:00,917674457.0,917675337.0,880.0,False,89 days 17:34:12,7752852.0,14.666666666666666
2029-01-29 19:09:06+00:00,2029-01-29 19:23:46+00:00,917680151.0,917681031.0,880.0,False,89 days 19:09:06,7758546.0,14.666666666666666
2029-01-29 20:43:50+00:00,2029-01-29 20:58:30+00:00,917685835.0,917686715.0,880.0,False,89 days 20:43:50,7764230.0,14.666666666666666
2029-01-29 22:18:44+00:00,2029-01-29 22:33:14+00:00,917691529.0,917692399.0,870.0,False,89 days 22:18:44,7769924.0,14.5
2029-01-29 23:53:28+00:00,2029-01-30 00:07:58+00:00,917697213.0,917698083.0,870.0,False,89 days 23:53:28,7775608.0,14.5
2029-01-30 01:28:12+00:00,2029-01-30 01:42:42+00:00,917702897.0,917703767.0,870.0,False,90 days 01:28:12,7781292.0,14.5
2029-01-30 03:03:06+00:00,2029-01-30 03:17:36+00:00,917708591.0,917709461.0,870.0,False,90 days 03:03:06,7786986.0,14.5
2029-01-30 04:37:50+00:00,2029-01-30 04:52:20+00:00,917714275.0,917715145.0,870.0,False,90 days 04:37:50,7792670.0,14.5
2029-01-30 06:12:34+00:00,2029-01-30 06:27:04+00:00,917719959.0,917720829.0,870.0,False,90 days 06:12:34,7798354.0,14.5
2029-01-30 07:47:28+00:00,2029-01-30 08:01:48+00:00,917725653.0,917726513.0,860.0,False,90 days 07:47:28,7804048.0,14.333333333333334
2029-01-30 09:22:12+00:00,2029-01-30 09:36:32+00:00,917731337.0,917732197.0,860.0,False,90 days 09:22:12,7809732.0,14.333333333333334
2029-01-30 10:57:06+00:00,2029-01-30 11:11:26+00:00,917737031.0,917737891.0,860.0,False,90 days 10:57:06,7815426.0,14.333333333333334
2029-01-30 12:31:50+00:00,2029-01-30 12:46:10+00:00,917742715.0,917743575.0,860.0,False,90 days 12:31:50,7821110.0,14.333333333333334
2029-02-02 00:34:06+00:00,2029-02-02 00:46:56+00:00,917958851.0,917959621.0,770.0,False,93 days 00:34:06,8037246.0,12.833333333333334
2029-02-02 02:08:50+00:00,2029-02-02 02:21:40+00:00,917964535.0,917965305.0,770.0,False,93 days 02:08:50,8042930.0,12.833333333333334
2029-02-02 03:43:44+00:00,2029-02-02 03:56:34+00:00,917970229.0,917970999.0,770.0,False,93 days 03:43:44,8048624.0,12.833333333333334
2029-02-02 05:18:28+00:00,2029-02-02 05:31:18+00:00,917975913.0,917976683.0,770.0,False,93 days 05:18:28,8054308.0,12.833333333333334
2029-02-02 06:53:12+00:00,2029-02-02 07:06:02+00:00,917981597.0,917982367.0,770.0,False,93 days 06:53:12,8059992.0,12.833333333333334
2029-02-02 08:28:06+00:00,2029-02-02 08:40:46+00:00,917987291.0,917988051.0,760.0,False,93 days 08:28:06,8065686.0,12.666666666666666
2029-02-02 10:02:50+00:00,2029-02-02 10:15:30+00:00,917992975.0,917993735.0,760.0,False,93 days 10:02:50,8071370.0,12.666666666666666
2029-02-02 11:37:44+00:00,2029-02-02 11:50:14+00:00,917998669.0,917999419.0,750.0,False,93 days 11:37:44,8077064.0,12.5
2029-02-02 13:12:28+00:00,2029-02-02 13:24:58+00:00,918004353.0,918005103.0,750.0,False,93 days 13:12:28,8082748.0,12.5
2029-02-02 14:47:12+00:00,2029-02-02 14:59:52+00:00,918010037.0,918010797.0,760.0,False,93 days 14:47:12,8088432.0,12.666666666666666
2029-02-02 16:22:06+00:00,2029-02-02 16:34:36+00:00,918015731.0,918016481.0,750.0,False,93 days 16:22:06,8094126.0,12.5
2029-02-02 17:56:50+00:00,2029-02-02 18:09:20+00:00,918021415.0,918022165.0,750.0,False,93 days 17:56:50,8099810.0,12.5
2029-02-02 19:31:44+00:00,2029-02-02 19:44:04+00:00,918027109.0,918027849.0,740.0,False,93 days 19:31:44,8105504.0,12.333333333333334
2029-02-02 21:06:28+00:00,2029-02-02 21:18:48+00:00,918032793.0,918033533.0,740.0,False,93 days 21:06:28,8111188.0,12.333333333333334
2029-02-02 22:41:12+00:00,2029-02-02 22:53:32+00:00,918038477.0,918039217.0,740.0,False,93 days 22:41:12,8116872.0,12.333333333333334
2029-02-03 00:16:06+00:00,2029-02-03 00:28:16+00:00,918044171.0,918044901.0,730.0,False,94 days 00:16:06,8122566.0,12.166666666666666
2029-02-03 01:50:50+00:00,2029-02-03 02:03:10+00:00,918049855.0,918050595.0,740.0,False,94 days 01:50:50,8128250.0,12.333333333333334
2029-02-03 03:25:44+00:00,2029-02-03 03:37:54+00:00,918055549.0,918056279.0,730.0,False,94 days 03:25:44,8133944.0,12.166666666666666
2029-02-03 05:00:28+00:00,2029-02-03 05:12:38+00:00,918061233.0,918061963.0,730.0,False,94 days 05:00:28,8139628.0,12.166666666666666
2029-02-03 06:35:12+00:00,2029-02-03 06:47:22+00:00,918066917.0,918067647.0,730.0,False,94 days 06:35:12,8145312.0,12.166666666666666
2029-02-03 08:10:06+00:00,2029-02-03 08:22:06+00:00,918072611.0,918073331.0,720.0,False,94 days 08:10:06,8151006.0,12.0
2029-02-03 09:44:50+00:00,2029-02-03 09:56:50+00:00,918078295.0,918079015.0,720.0,False,94 days 09:44:50,8156690.0,12.0
2029-02-03 11:19:44+00:00,2029-02-03 11:31:34+00:00,918083989.0,918084699.0,710.0,False,94 days 11:19:44,8162384.0,11.833333333333334
2029-02-03 12:54:28+00:00,2029-02-03 13:06:28+00:00,918089673.0,918090393.0,720.0,False,94 days 12:54:28,8168068.0,12.0
2029-02-03 14:29:22+00:00,2029-02-03 14:41:12+00:00,918095367.0,918096077.0,710.0,False,94 days 14:29:22,8173762.0,11.833333333333334
2029-02-03 16:04:06+00:00,2029-02-03 16:15:56+00:00,918101051.0,918101761.0,710.0,False,94 days 16:04:06,8179446.0,11.833333333333334
2029-02-03 17:38:50+00:00,2029-02-03 17:50:40+00:00,918106735.0,918107445.0,710.0,False,94 days 17:38:50,8185130.0,11.833333333333334
2029-02-03 19:13:44+00:00,2029-02-03 19:25:24+00:00,918112429.0,918113129.0,700.0,False,94 days 19:13:44,8190824.0,11.666666666666666
2029-02-03 20:48:28+00:00,2029-02-03 21:00:08+00:00,918118113.0,918118813.0,700.0,False,94 days 20:48:28,8196508.0,11.666666666666666
2029-02-03 22:23:22+00:00,2029-02-03 22:34:52+00:00,918123807.0,918124497.0,690.0,False,94 days 22:23:22,8202202.0,11.5
2029-02-03 23:58:06+00:00,2029-02-04 00:09:36+00:00,918129491.0,918130181.0,690.0,False,94 days 23:58:06,8207886.0,11.5
2029-02-04 01:32:50+00:00,2029-02-04 01:44:20+00:00,918135175.0,918135865.0,690.0,False,95 days 01:32:50,8213570.0,11.5
2029-02-04 03:07:44+00:00,2029-02-04 03:19:14+00:00,918140869.0,918141559.0,690.0,False,95 days 03:07:44,8219264.0,11.5
2029-02-04 04:42:28+00:00,2029-02-04 04:53:58+00:00,918146553.0,918147243.0,690.0,False,95 days 04:42:28,8224948.0,11.5
2029-02-04 06:17:22+00:00,2029-02-04 06:28:42+00:00,918152247.0,918152927.0,680.0,False,95 days 06:17:22,8230642.0,11.333333333333334
2029-02-04 07:52:06+00:00,2029-02-04 08:03:26+00:00,918157931.0,918158611.0,680.0,False,95 days 07:52:06,8236326.0,11.333333333333334
2029-02-04 09:27:00+00:00,2029-02-04 09:38:10+00:00,918163625.0,918164295.0,670.0,False,95 days 09:27:00,8242020.0,11.166666666666666
2029-02-04 11:01:44+00:00,2029-02-04 11:12:54+00:00,918169309.0,918169979.0,670.0,False,95 days 11:01:44,8247704.0,11.166666666666666
2029-02-04 12:36:28+00:00,2029-02-04 12:47:38+00:00,918174993.0,918175663.0,670.0,False,95 days 12:36:28,8253388.0,11.166666666666666
2029-02-04 14:11:22+00:00,2029-02-04 14:22:22+00:00,918180687.0,918181347.0,660.0,False,95 days 14:11:22,8259082.0,11.0
2029-02-04 15:46:06+00:00,2029-02-04 15:57:16+00:00,918186371.0,918187041.0,670.0,False,95 days 15:46:06,8264766.0,11.166666666666666
2029-02-04 17:21:00+00:00,2029-02-04 17:32:00+00:00,918192065.0,918192725.0,660.0,False,95 days 17:21:00,8270460.0,11.0
2029-02-04 18:55:44+00:00,2029-02-04 19:06:44+00:00,918197749.0,918198409.0,660.0,False,95 days 18:55:44,8276144.0,11.0
2029-02-04 20:30:28+00:00,2029-02-04 20:41:28+00:00,918203433.0,918204093.0,660.0,False,95 days 20:30:28,8281828.0,11.0
2029-02-04 22:05:22+00:00,2029-02-04 22:16:12+00:00,918209127.0,918209777.0,650.0,False,95 days 22:05:22,8287522.0,10.833333333333334
2029-02-04 23:40:06+00:00,2029-02-04 23:50:56+00:00,918214811.0,918215461.0,650.0,False,95 days 23:40:06,8293206.0,10.833333333333334
2029-02-05 01:15:00+00:00,2029-02-05 01:25:40+00:00,918220505.0,918221145.0,640.0,False,96 days 01:15:00,8298900.0,10.666666666666666
2029-02-05 02:49:44+00:00,2029-02-05 03:00:24+00:00,918226189.0,918226829.0,640.0,False,96 days 02:49:44,8304584.0,10.666666666666666
2029-02-05 04:24:38+00:00,2029-02-05 04:35:08+00:00,918231883.0,918232513.0,630.0,False,96 days 04:24:38,8310278.0,10.5
2029-02-05 05:59:22+00:00,2029-02-05 06:10:02+00:00,918237567.0,918238207.0,640.0,False,96 days 05:59:22,8315962.0,10.666666666666666
2029-02-05 07:34:06+00:00,2029-02-05 07:44:46+00:00,918243251.0,918243891.0,640.0,False,96 days 07:34:06,8321646.0,10.666666666666666
2029-02-05 09:09:00+00:00,2029-02-05 09:19:30+00:00,918248945.0,918249575.0,630.0,False,96 days 09:09:00,8327340.0,10.5
2029-02-05 10:43:44+00:00,2029-02-05 10:54:14+00:00,918254629.0,918255259.0,630.0,False,96 days 10:43:44,8333024.0,10.5
2029-02-05 12:18:38+00:00,2029-02-05 12:28:58+00:00,918260323.0,918260943.0,620.0,False,96 days 12:18:38,8338718.0,10.333333333333334
2029-02-05 13:53:22+00:00,2029-02-05 14:03:42+00:00,918266007.0,918266627.0,620.0,False,96 days 13:53:22,8344402.0,10.333333333333334
2029-02-05 15:28:16+00:00,2029-02-05 15:38:26+00:00,918271701.0,918272311.0,610.0,False,96 days 15:28:16,8350096.0,10.166666666666666
2029-02-05 17:03:00+00:00,2029-02-05 17:13:10+00:00,918277385.0,918277995.0,610.0,False,96 days 17:03:00,8355780.0,10.166666666666666
2029-02-05 18:37:54+00:00,2029-02-05 18:47:54+00:00,918283079.0,918283679.0,600.0,False,96 days 18:37:54,8361474.0,10.0
2029-02-05 20:12:38+00:00,2029-02-05 20:22:38+00:00,918288763.0,918289363.0,600.0,False,96 days 20:12:38,8367158.0,10.0
2029-02-05 21:47:22+00:00,2029-02-05 21:57:22+00:00,918294447.0,918295047.0,600.0,False,96 days 21:47:22,8372842.0,10.0
2029-02-05 23:22:16+00:00,2029-02-05 23:32:06+00:00,918300141.0,918300731.0,590.0,False,96 days 23:22:16,8378536.0,9.833333333333334
2029-02-06 00:57:00+00:00,2029-02-06 01:06:50+00:00,918305825.0,918306415.0,590.0,False,97 days 00:57:00,8384220.0,9.833333333333334
2029-02-06 02:31:54+00:00,2029-02-06 02:41:44+00:00,918311519.0,918312109.0,590.0,False,97 days 02:31:54,8389914.0,9.833333333333334
2029-02-06 04:06:38+00:00,2029-02-06 04:16:28+00:00,918317203.0,918317793.0,590.0,False,97 days 04:06:38,8395598.0,9.833333333333334
2029-02-06 05:41:32+00:00,2029-02-06 05:51:12+00:00,918322897.0,918323477.0,580.0,False,97 days 05:41:32,8401292.0,9.666666666666666
2029-02-06 07:16:16+00:00,2029-02-06 07:25:56+00:00,918328581.0,918329161.0,580.0,False,97 days 07:16:16,8406976.0,9.666666666666666
2029-02-06 08:51:10+00:00,2029-02-06 09:00:40+00:00,918334275.0,918334845.0,570.0,False,97 days 08:51:10,8412670.0,9.5
2029-02-06 10:25:54+00:00,2029-02-06 10:35:24+00:00,918339959.0,918340529.0,570.0,False,97 days 10:25:54,8418354.0,9.5
2029-02-06 12:00:48+00:00,2029-02-06 12:10:08+00:00,918345653.0,918346213.0,560.0,False,97 days 12:00:48,8424048.0,9.333333333333334
2029-02-06 13:35:32+00:00,2029-02-06 13:44:52+00:00,918351337.0,918351897.0,560.0,False,97 days 13:35:32,8429732.0,9.333333333333334
2029-02-06 15:10:16+00:00,2029-02-06 15:19:36+00:00,918357021.0,918357581.0,560.0,False,97 days 15:10:16,8435416.0,9.333333333333334
2029-02-06 16:45:10+00:00,2029-02-06 16:54:20+00:00,918362715.0,918363265.0,550.0,False,97 days 16:45:10,8441110.0,9.166666666666666
2029-02-06 18:19:54+00:00,2029-02-06 18:29:04+00:00,918368399.0,918368949.0,550.0,False,97 days 18:19:54,8446794.0,9.166666666666666
2029-02-06 19:54:48+00:00,2029-02-06 20:03:48+00:00,918374093.0,918374633.0,540.0,False,97 days 19:54:48,8452488.0,9.0
2029-02-06 21:29:32+00:00,2029-02-06 21:38:32+00:00,918379777.0,918380317.0,540.0,False,97 days 21:29:32,8458172.0,9.0
2029-02-06 23:04:26+00:00,2029-02-06 23:13:16+00:00,918385471.0,918386001.0,530.0,False,97 days 23:04:26,8463866.0,8.833333333333334
2029-02-07 00:39:10+00:00,2029-02-07 00:48:00+00:00,918391155.0,918391685.0,530.0,False,98 days 00:39:10,8469550.0,8.833333333333334
2029-02-07 02:14:04+00:00,2029-02-07 02:22:44+00:00,918396849.0,918397369.0,520.0,False,98 days 02:14:04,8475244.0,8.666666666666666
2029-02-07 03:48:48+00:00,2029-02-07 03:57:38+00:00,918402533.0,918403063.0,530.0,False,98 days 03:48:48,8480928.0,8.833333333333334
2029-02-07 05:23:42+00:00,2029-02-07 05:32:22+00:00,918408227.0,918408747.0,520.0,False,98 days 05:23:42,8486622.0,8.666666666666666
2029-02-07 06:58:26+00:00,2029-02-07 07:07:06+00:00,918413911.0,918414431.0,520.0,False,98 days 06:58:26,8492306.0,8.666666666666666
2029-02-07 08:33:20+00:00,2029-02-07 08:41:50+00:00,918419605.0,918420115.0,510.0,False,98 days 08:33:20,8498000.0,8.5
2029-02-07 10:08:04+00:00,2029-02-07 10:16:34+00:00,918425289.0,918425799.0,510.0,False,98 days 10:08:04,8503684.0,8.5
2029-02-07 11:42:58+00:00,2029-02-07 11:51:18+00:00,918430983.0,918431483.0,500.0,False,98 days 11:42:58,8509378.0,8.333333333333334
2029-02-07 13:17:42+00:00,2029-02-07 13:26:02+00:00,918436667.0,918437167.0,500.0,False,98 days 13:17:42,8515062.0,8.333333333333334
2029-02-07 14:52:36+00:00,2029-02-07 15:00:46+00:00,918442361.0,918442851.0,490.0,False,98 days 14:52:36,8520756.0,8.166666666666666
2029-02-07 16:27:20+00:00,2029-02-07 16:35:30+00:00,918448045.0,918448535.0,490.0,False,98 days 16:27:20,8526440.0,8.166666666666666
2029-02-07 18:02:14+00:00,2029-02-07 18:10:14+00:00,918453739.0,918454219.0,480.0,False,98 days 18:02:14,8532134.0,8.0
2029-02-07 19:36:58+00:00,2029-02-07 19:44:58+00:00,918459423.0,918459903.0,480.0,False,98 days 19:36:58,8537818.0,8.0
2029-02-07 21:11:52+00:00,2029-02-07 21:19:42+00:00,918465117.0,918465587.0,470.0,False,98 days 21:11:52,8543512.0,7.833333333333333
2029-02-07 22:46:36+00:00,2029-02-07 22:54:26+00:00,918470801.0,918471271.0,470.0,False,98 days 22:46:36,8549196.0,7.833333333333333
2029-02-08 00:21:30+00:00,2029-02-08 00:29:10+00:00,918476495.0,918476955.0,460.0,False,99 days 00:21:30,8554890.0,7.666666666666667
2029-02-08 01:56:14+00:00,2029-02-08 02:03:54+00:00,918482179.0,918482639.0,460.0,False,99 days 01:56:14,8560574.0,7.666666666666667
2029-02-08 03:31:08+00:00,2029-02-08 03:38:38+00:00,918487873.0,918488323.0,450.0,False,99 days 03:31:08,8566268.0,7.5
2029-02-08 05:05:52+00:00,2029-02-08 05:13:22+00:00,918493557.0,918494007.0,450.0,False,99 days 05:05:52,8571952.0,7.5
2029-02-08 06:40:46+00:00,2029-02-08 06:48:06+00:00,918499251.0,918499691.0,440.0,False,99 days 06:40:46,8577646.0,7.333333333333333
2029-02-08 08:15:30+00:00,2029-02-08 08:22:50+00:00,918504935.0,918505375.0,440.0,False,99 days 08:15:30,8583330.0,7.333333333333333
2029-02-08 09:50:24+00:00,2029-02-08 09:57:34+00:00,918510629.0,918511059.0,430.0,False,99 days 09:50:24,8589024.0,7.166666666666667
2029-02-08 11:25:08+00:00,2029-02-08 11:32:18+00:00,918516313.0,918516743.0,430.0,False,99 days 11:25:08,8594708.0,7.166666666666667
2029-02-08 13:00:02+00:00,2029-02-08 13:07:02+00:00,918522007.0,918522427.0,420.0,False,99 days 13:00:02,8600402.0,7.0
2029-02-08 14:34:46+00:00,2029-02-08 14:41:46+00:00,918527691.0,918528111.0,420.0,False,99 days 14:34:46,8606086.0,7.0
2029-02-08 16:09:40+00:00,2029-02-08 16:16:30+00:00,918533385.0,918533795.0,410.0,False,99 days 16:09:40,8611780.0,6.833333333333333
2029-02-08 17:44:24+00:00,2029-02-08 17:51:04+00:00,918539069.0,918539469.0,400.0,False,99 days 17:44:24,8617464.0,6.666666666666667
2029-02-08 19:19:18+00:00,2029-02-08 19:25:48+00:00,918544763.0,918545153.0,390.0,False,99 days 19:19:18,8623158.0,6.5
2029-02-08 20:54:12+00:00,2029-02-08 21:00:32+00:00,918550457.0,918550837.0,380.0,False,99 days 20:54:12,8628852.0,6.333333333333333
2029-02-08 22:28:56+00:00,2029-02-08 22:35:16+00:00,918556141.0,918556521.0,380.0,False,99 days 22:28:56,8634536.0,6.333333333333333
2029-02-09 00:03:50+00:00,2029-02-09 00:10:00+00:00,918561835.0,918562205.0,370.0,False,100 days 00:03:50,8640230.0,6.166666666666667
2029-02-09 01:38:34+00:00,2029-02-09 01:44:44+00:00,918567519.0,918567889.0,370.0,False,100 days 01:38:34,8645914.0,6.166666666666667
2029-02-09 03:13:28+00:00,2029-02-09 03:19:28+00:00,918573213.0,918573573.0,360.0,False,100 days 03:13:28,8651608.0,6.0
2029-02-09 04:48:12+00:00,2029-02-09 04:54:12+00:00,918578897.0,918579257.0,360.0,False,100 days 04:48:12,8657292.0,6.0
