,start,end,duration,timedelta,seconds
4408,2024-01-07 14:50:54+00:00,2024-01-07 14:50:55+00:00,1.0,5 days 02:48:56,442136.0
4409,2024-01-07 14:51:54+00:00,2024-01-07 14:51:55+00:00,1.0,5 days 02:49:56,442196.0
4411,2024-01-07 15:10:15+00:00,2024-01-07 15:10:17+00:00,2.0,5 days 03:08:17,443297.0
4412,2024-01-07 15:10:20+00:00,2024-01-07 15:10:21+00:00,1.0,5 days 03:08:22,443302.0
4413,2024-01-07 15:11:15+00:00,2024-01-07 15:11:17+00:00,2.0,5 days 03:09:17,443357.0
4414,2024-01-07 15:11:20+00:00,2024-01-07 15:11:22+00:00,2.0,5 days 03:09:22,443362.0
4415,2024-01-07 15:12:15+00:00,2024-01-07 15:12:17+00:00,2.0,5 days 03:10:17,443417.0
4416,2024-01-07 15:12:20+00:00,2024-01-07 15:12:23+00:00,3.0,5 days 03:10:22,443422.0
4417,2024-01-07 15:13:14+00:00,2024-01-07 15:13:16+00:00,2.0,5 days 03:11:16,443476.0
4418,2024-01-07 15:13:21+00:00,2024-01-07 15:13:23+00:00,2.0,5 days 03:11:23,443483.0
4419,2024-01-07 15:14:14+00:00,2024-01-07 15:14:16+00:00,2.0,5 days 03:12:16,443536.0
4420,2024-01-07 15:15:14+00:00,2024-01-07 15:15:16+00:00,2.0,5 days 03:13:16,443596.0
4421,2024-01-07 15:16:13+00:00,2024-01-07 15:16:15+00:00,2.0,5 days 03:14:15,443655.0
4422,2024-01-07 15:17:13+00:00,2024-01-07 15:17:15+00:00,2.0,5 days 03:15:15,443715.0
4423,2024-01-07 15:18:13+00:00,2024-01-07 15:18:15+00:00,2.0,5 days 03:16:15,443775.0
4424,2024-01-07 15:19:13+00:00,2024-01-07 15:19:14+00:00,1.0,5 days 03:17:15,443835.0
4425,2024-01-07 15:20:12+00:00,2024-01-07 15:20:14+00:00,2.0,5 days 03:18:14,443894.0
4426,2024-01-07 15:21:12+00:00,2024-01-07 15:21:13+00:00,1.0,5 days 03:19:14,443954.0
4427,2024-01-07 15:22:12+00:00,2024-01-07 15:22:13+00:00,1.0,5 days 03:20:14,444014.0
4428,2024-01-07 15:30:55+00:00,2024-01-07 15:30:56+00:00,1.0,5 days 03:28:57,444537.0
4430,2024-01-07 15:31:55+00:00,2024-01-07 15:31:57+00:00,2.0,5 days 03:29:57,444597.0
4431,2024-01-07 15:32:55+00:00,2024-01-07 15:32:57+00:00,2.0,5 days 03:30:57,444657.0
4433,2024-01-07 15:33:55+00:00,2024-01-07 15:33:57+00:00,2.0,5 days 03:31:57,444717.0
4435,2024-01-07 15:34:55+00:00,2024-01-07 15:34:58+00:00,3.0,5 days 03:32:57,444777.0
4436,2024-01-07 15:35:56+00:00,2024-01-07 15:35:58+00:00,2.0,5 days 03:33:58,444838.0
4437,2024-01-07 15:36:56+00:00,2024-01-07 15:36:58+00:00,2.0,5 days 03:34:58,444898.0
4438,2024-01-07 15:51:25+00:00,2024-01-07 15:51:27+00:00,2.0,5 days 03:49:27,445767.0
4439,2024-01-07 15:52:25+00:00,2024-01-07 15:52:28+00:00,3.0,5 days 03:50:27,445827.0
4440,2024-01-07 15:53:26+00:00,2024-01-07 15:53:28+00:00,2.0,5 days 03:51:28,445888.0
4441,2024-01-07 15:54:26+00:00,2024-01-07 15:54:28+00:00,2.0,5 days 03:52:28,445948.0
4442,2024-01-07 15:55:26+00:00,2024-01-07 15:55:28+00:00,2.0,5 days 03:53:28,446008.0
4443,2024-01-07 15:56:27+00:00,2024-01-07 15:56:28+00:00,1.0,5 days 03:54:29,446069.0
4444,2024-01-07 15:57:27+00:00,2024-01-07 15:57:28+00:00,1.0,5 days 03:55:29,446129.0
4445,2024-01-07 16:19:54+00:00,2024-01-07 16:19:55+00:00,1.0,5 days 04:17:56,447476.0
4446,2024-01-07 16:20:54+00:00,2024-01-07 16:20:55+00:00,1.0,5 days 04:18:56,447536.0
4447,2024-01-07 16:21:51+00:00,2024-01-07 16:21:56+00:00,5.0,5 days 04:19:53,447593.0
4448,2024-01-07 16:22:51+00:00,2024-01-07 16:22:56+00:00,5.0,5 days 04:20:53,447653.0
4449,2024-01-07 16:23:50+00:00,2024-01-07 16:23:56+00:00,6.0,5 days 04:21:52,447712.0
4450,2024-01-07 16:24:50+00:00,2024-01-07 16:24:52+00:00,2.0,5 days 04:22:52,447772.0
4451,2024-01-07 16:24:54+00:00,2024-01-07 16:24:57+00:00,3.0,5 days 04:22:56,447776.0
4452,2024-01-07 16:25:50+00:00,2024-01-07 16:25:52+00:00,2.0,5 days 04:23:52,447832.0
4453,2024-01-07 16:25:55+00:00,2024-01-07 16:25:57+00:00,2.0,5 days 04:23:57,447837.0
4454,2024-01-07 16:26:50+00:00,2024-01-07 16:26:52+00:00,2.0,5 days 04:24:52,447892.0
4455,2024-01-07 16:27:49+00:00,2024-01-07 16:27:52+00:00,3.0,5 days 04:25:51,447951.0
4456,2024-01-07 16:28:49+00:00,2024-01-07 16:28:52+00:00,3.0,5 days 04:26:51,448011.0
4457,2024-01-07 16:35:30+00:00,2024-01-07 16:35:32+00:00,2.0,5 days 04:33:32,448412.0
4458,2024-01-07 16:36:30+00:00,2024-01-07 16:36:31+00:00,1.0,5 days 04:34:32,448472.0
4459,2024-01-07 16:37:29+00:00,2024-01-07 16:37:31+00:00,2.0,5 days 04:35:31,448531.0
4460,2024-01-07 16:38:29+00:00,2024-01-07 16:38:31+00:00,2.0,5 days 04:36:31,448591.0
4461,2024-01-07 16:39:29+00:00,2024-01-07 16:39:30+00:00,1.0,5 days 04:37:31,448651.0
4462,2024-01-07 16:40:28+00:00,2024-01-07 16:40:30+00:00,2.0,5 days 04:38:30,448710.0
4463,2024-01-07 16:41:21+00:00,2024-01-07 16:41:23+00:00,2.0,5 days 04:39:23,448763.0
4464,2024-01-07 16:41:28+00:00,2024-01-07 16:41:29+00:00,1.0,5 days 04:39:30,448770.0
4465,2024-01-07 16:42:20+00:00,2024-01-07 16:42:22+00:00,2.0,5 days 04:40:22,448822.0
4466,2024-01-07 16:42:28+00:00,2024-01-07 16:42:29+00:00,1.0,5 days 04:40:30,448830.0
4467,2024-01-07 16:43:20+00:00,2024-01-07 16:43:22+00:00,2.0,5 days 04:41:22,448882.0
4469,2024-01-07 16:44:19+00:00,2024-01-07 16:44:22+00:00,3.0,5 days 04:42:21,448941.0
4471,2024-01-07 16:45:19+00:00,2024-01-07 16:45:21+00:00,2.0,5 days 04:43:21,449001.0
4473,2024-01-07 16:46:19+00:00,2024-01-07 16:46:21+00:00,2.0,5 days 04:44:21,449061.0
4474,2024-01-07 16:47:18+00:00,2024-01-07 16:47:21+00:00,3.0,5 days 04:45:20,449120.0
4475,2024-01-07 16:48:18+00:00,2024-01-07 16:48:20+00:00,2.0,5 days 04:46:20,449180.0
4476,2024-01-07 16:49:18+00:00,2024-01-07 16:49:20+00:00,2.0,5 days 04:47:20,449240.0
4477,2024-01-07 16:50:17+00:00,2024-01-07 16:50:19+00:00,2.0,5 days 04:48:19,449299.0
4478,2024-01-07 16:51:17+00:00,2024-01-07 16:51:19+00:00,2.0,5 days 04:49:19,449359.0
4479,2024-01-07 16:52:16+00:00,2024-01-07 16:52:19+00:00,3.0,5 days 04:50:18,449418.0
4480,2024-01-07 16:53:16+00:00,2024-01-07 16:53:18+00:00,2.0,5 days 04:51:18,449478.0
4481,2024-01-07 16:54:16+00:00,2024-01-07 16:54:18+00:00,2.0,5 days 04:52:18,449538.0
4483,2024-01-07 17:24:28+00:00,2024-01-07 17:24:29+00:00,1.0,5 days 05:22:30,451350.0
4484,2024-01-07 17:25:28+00:00,2024-01-07 17:25:29+00:00,1.0,5 days 05:23:30,451410.0
4485,2024-01-07 17:26:28+00:00,2024-01-07 17:26:29+00:00,1.0,5 days 05:24:30,451470.0
4487,2024-01-07 17:28:27+00:00,2024-01-07 17:28:28+00:00,1.0,5 days 05:26:29,451589.0
4489,2024-01-07 17:32:16+00:00,2024-01-07 17:32:18+00:00,2.0,5 days 05:30:18,451818.0
4491,2024-01-07 17:33:16+00:00,2024-01-07 17:33:18+00:00,2.0,5 days 05:31:18,451878.0
4492,2024-01-07 17:33:23+00:00,2024-01-07 17:33:24+00:00,1.0,5 days 05:31:25,451885.0
4493,2024-01-07 17:34:16+00:00,2024-01-07 17:34:18+00:00,2.0,5 days 05:32:18,451938.0
4494,2024-01-07 17:34:23+00:00,2024-01-07 17:34:25+00:00,2.0,5 days 05:32:25,451945.0
4495,2024-01-07 17:35:15+00:00,2024-01-07 17:35:17+00:00,2.0,5 days 05:33:17,451997.0
4496,2024-01-07 17:36:15+00:00,2024-01-07 17:36:17+00:00,2.0,5 days 05:34:17,452057.0
4497,2024-01-07 17:37:15+00:00,2024-01-07 17:37:17+00:00,2.0,5 days 05:35:17,452117.0
4498,2024-01-07 17:38:14+00:00,2024-01-07 17:38:17+00:00,3.0,5 days 05:36:16,452176.0
4499,2024-01-07 17:39:14+00:00,2024-01-07 17:39:16+00:00,2.0,5 days 05:37:16,452236.0
4500,2024-01-07 17:40:14+00:00,2024-01-07 17:40:16+00:00,2.0,5 days 05:38:16,452296.0
4501,2024-01-07 17:41:13+00:00,2024-01-07 17:41:16+00:00,3.0,5 days 05:39:15,452355.0
4502,2024-01-07 17:42:13+00:00,2024-01-07 17:42:15+00:00,2.0,5 days 05:40:15,452415.0
4503,2024-01-07 17:43:13+00:00,2024-01-07 17:43:15+00:00,2.0,5 days 05:41:15,452475.0
4504,2024-01-07 17:48:01+00:00,2024-01-07 17:48:02+00:00,1.0,5 days 05:46:03,452763.0
4505,2024-01-07 17:49:00+00:00,2024-01-07 17:49:02+00:00,2.0,5 days 05:47:02,452822.0
4506,2024-01-07 17:50:00+00:00,2024-01-07 17:50:01+00:00,1.0,5 days 05:48:02,452882.0
4507,2024-01-07 17:50:59+00:00,2024-01-07 17:51:01+00:00,2.0,5 days 05:49:01,452941.0
4508,2024-01-07 17:51:59+00:00,2024-01-07 17:52:01+00:00,2.0,5 days 05:50:01,453001.0
4509,2024-01-07 17:52:58+00:00,2024-01-07 17:53:00+00:00,2.0,5 days 05:51:00,453060.0
4510,2024-01-07 17:53:58+00:00,2024-01-07 17:54:00+00:00,2.0,5 days 05:52:00,453120.0
4511,2024-01-07 17:54:58+00:00,2024-01-07 17:55:00+00:00,2.0,5 days 05:53:00,453180.0
4512,2024-01-07 17:55:52+00:00,2024-01-07 17:55:54+00:00,2.0,5 days 05:53:54,453234.0
4513,2024-01-07 17:55:57+00:00,2024-01-07 17:55:59+00:00,2.0,5 days 05:53:59,453239.0
4514,2024-01-07 17:56:52+00:00,2024-01-07 17:56:54+00:00,2.0,5 days 05:54:54,453294.0
4515,2024-01-07 17:56:57+00:00,2024-01-07 17:56:59+00:00,2.0,5 days 05:54:59,453299.0
4516,2024-01-07 17:57:53+00:00,2024-01-07 17:57:55+00:00,2.0,5 days 05:55:55,453355.0
4517,2024-01-07 17:57:57+00:00,2024-01-07 17:57:59+00:00,2.0,5 days 05:55:59,453359.0
4518,2024-01-07 17:58:53+00:00,2024-01-07 17:58:58+00:00,5.0,5 days 05:56:55,453415.0
4519,2024-01-07 17:59:54+00:00,2024-01-07 17:59:58+00:00,4.0,5 days 05:57:56,453476.0
4520,2024-01-07 18:00:56+00:00,2024-01-07 18:00:58+00:00,2.0,5 days 05:58:58,453538.0
4521,2024-01-07 18:14:24+00:00,2024-01-07 18:14:26+00:00,2.0,5 days 06:12:26,454346.0
4522,2024-01-07 18:15:24+00:00,2024-01-07 18:15:26+00:00,2.0,5 days 06:13:26,454406.0
4523,2024-01-07 18:16:25+00:00,2024-01-07 18:16:26+00:00,1.0,5 days 06:14:27,454467.0
4529,2024-01-07 18:26:12+00:00,2024-01-07 18:26:13+00:00,1.0,5 days 06:24:14,455054.0
4531,2024-01-07 18:28:11+00:00,2024-01-07 18:28:12+00:00,1.0,5 days 06:26:13,455173.0
4532,2024-01-07 18:29:11+00:00,2024-01-07 18:29:12+00:00,1.0,5 days 06:27:13,455233.0
4533,2024-01-07 18:30:10+00:00,2024-01-07 18:30:11+00:00,1.0,5 days 06:28:12,455292.0
4534,2024-01-07 18:31:10+00:00,2024-01-07 18:31:11+00:00,1.0,5 days 06:29:12,455352.0
4536,2024-01-07 18:33:09+00:00,2024-01-07 18:33:10+00:00,1.0,5 days 06:31:11,455471.0
4537,2024-01-07 18:34:09+00:00,2024-01-07 18:34:10+00:00,1.0,5 days 06:32:11,455531.0
4538,2024-01-07 18:35:08+00:00,2024-01-07 18:35:09+00:00,1.0,5 days 06:33:10,455590.0
4539,2024-01-07 18:36:08+00:00,2024-01-07 18:36:09+00:00,1.0,5 days 06:34:10,455650.0
4541,2024-01-07 18:41:53+00:00,2024-01-07 18:41:55+00:00,2.0,5 days 06:39:55,455995.0
4542,2024-01-07 18:42:52+00:00,2024-01-07 18:42:55+00:00,3.0,5 days 06:40:54,456054.0
4543,2024-01-07 18:43:52+00:00,2024-01-07 18:43:55+00:00,3.0,5 days 06:41:54,456114.0
4544,2024-01-07 18:44:52+00:00,2024-01-07 18:44:54+00:00,2.0,5 days 06:42:54,456174.0
4545,2024-01-07 18:45:51+00:00,2024-01-07 18:45:53+00:00,2.0,5 days 06:43:53,456233.0
4546,2024-01-07 18:46:51+00:00,2024-01-07 18:46:53+00:00,2.0,5 days 06:44:53,456293.0
4547,2024-01-07 18:47:51+00:00,2024-01-07 18:47:53+00:00,2.0,5 days 06:45:53,456353.0
4548,2024-01-07 18:48:51+00:00,2024-01-07 18:48:53+00:00,2.0,5 days 06:46:53,456413.0
4549,2024-01-07 18:49:50+00:00,2024-01-07 18:49:53+00:00,3.0,5 days 06:47:52,456472.0
4550,2024-01-07 18:50:50+00:00,2024-01-07 18:50:52+00:00,2.0,5 days 06:48:52,456532.0
4552,2024-01-07 18:53:39+00:00,2024-01-07 18:53:40+00:00,1.0,5 days 06:51:41,456701.0
4553,2024-01-07 18:54:39+00:00,2024-01-07 18:54:40+00:00,1.0,5 days 06:52:41,456761.0
4554,2024-01-07 18:55:39+00:00,2024-01-07 18:55:40+00:00,1.0,5 days 06:53:41,456821.0
4559,2024-01-07 19:04:20+00:00,2024-01-07 19:04:22+00:00,2.0,5 days 07:02:22,457342.0
4560,2024-01-07 19:05:19+00:00,2024-01-07 19:05:21+00:00,2.0,5 days 07:03:21,457401.0
4561,2024-01-07 19:06:19+00:00,2024-01-07 19:06:21+00:00,2.0,5 days 07:04:21,457461.0
4562,2024-01-07 19:07:18+00:00,2024-01-07 19:07:21+00:00,3.0,5 days 07:05:20,457520.0
4563,2024-01-07 19:08:18+00:00,2024-01-07 19:08:20+00:00,2.0,5 days 07:06:20,457580.0
4564,2024-01-07 19:09:18+00:00,2024-01-07 19:09:20+00:00,2.0,5 days 07:07:20,457640.0
4565,2024-01-07 19:10:12+00:00,2024-01-07 19:10:15+00:00,3.0,5 days 07:08:14,457694.0
4566,2024-01-07 19:10:17+00:00,2024-01-07 19:10:19+00:00,2.0,5 days 07:08:19,457699.0
4567,2024-01-07 19:11:12+00:00,2024-01-07 19:11:15+00:00,3.0,5 days 07:09:14,457754.0
4568,2024-01-07 19:11:17+00:00,2024-01-07 19:11:19+00:00,2.0,5 days 07:09:19,457759.0
4569,2024-01-07 19:12:11+00:00,2024-01-07 19:12:12+00:00,1.0,5 days 07:10:13,457813.0
4570,2024-01-07 19:12:14+00:00,2024-01-07 19:12:19+00:00,5.0,5 days 07:10:16,457816.0
4571,2024-01-07 19:13:11+00:00,2024-01-07 19:13:12+00:00,1.0,5 days 07:11:13,457873.0
4572,2024-01-07 19:13:16+00:00,2024-01-07 19:13:18+00:00,2.0,5 days 07:11:18,457878.0
4573,2024-01-07 19:14:10+00:00,2024-01-07 19:14:12+00:00,2.0,5 days 07:12:12,457932.0
4574,2024-01-07 19:14:16+00:00,2024-01-07 19:14:18+00:00,2.0,5 days 07:12:18,457938.0
4575,2024-01-07 19:15:10+00:00,2024-01-07 19:15:11+00:00,1.0,5 days 07:13:12,457992.0
4576,2024-01-07 19:15:15+00:00,2024-01-07 19:15:18+00:00,3.0,5 days 07:13:17,457997.0
4577,2024-01-07 19:16:10+00:00,2024-01-07 19:16:11+00:00,1.0,5 days 07:14:12,458052.0
4578,2024-01-07 19:16:15+00:00,2024-01-07 19:16:17+00:00,2.0,5 days 07:14:17,458057.0
4579,2024-01-07 19:17:09+00:00,2024-01-07 19:17:11+00:00,2.0,5 days 07:15:11,458111.0
4580,2024-01-07 19:17:14+00:00,2024-01-07 19:17:17+00:00,3.0,5 days 07:15:16,458116.0
4581,2024-01-07 19:18:09+00:00,2024-01-07 19:18:10+00:00,1.0,5 days 07:16:11,458171.0
4582,2024-01-07 19:19:08+00:00,2024-01-07 19:19:10+00:00,2.0,5 days 07:17:10,458230.0
4583,2024-01-07 19:20:08+00:00,2024-01-07 19:20:09+00:00,1.0,5 days 07:18:10,458290.0
4584,2024-01-07 19:21:08+00:00,2024-01-07 19:21:09+00:00,1.0,5 days 07:19:10,458350.0
4585,2024-01-07 19:22:07+00:00,2024-01-07 19:22:08+00:00,1.0,5 days 07:20:09,458409.0
4586,2024-01-07 19:23:07+00:00,2024-01-07 19:23:08+00:00,1.0,5 days 07:21:09,458469.0
4587,2024-01-07 19:24:06+00:00,2024-01-07 19:24:08+00:00,2.0,5 days 07:22:08,458528.0
4588,2024-01-07 19:25:06+00:00,2024-01-07 19:25:07+00:00,1.0,5 days 07:23:08,458588.0
4589,2024-01-07 19:26:06+00:00,2024-01-07 19:26:07+00:00,1.0,5 days 07:24:08,458648.0
4591,2024-01-07 19:38:41+00:00,2024-01-07 19:38:42+00:00,1.0,5 days 07:36:43,459403.0
4592,2024-01-07 19:39:41+00:00,2024-01-07 19:39:42+00:00,1.0,5 days 07:37:43,459463.0
4594,2024-01-07 20:13:00+00:00,2024-01-07 20:13:01+00:00,1.0,5 days 08:11:02,461462.0
4595,2024-01-07 20:14:00+00:00,2024-01-07 20:14:01+00:00,1.0,5 days 08:12:02,461522.0
4597,2024-01-07 20:15:59+00:00,2024-01-07 20:16:00+00:00,1.0,5 days 08:14:01,461641.0
4598,2024-01-07 20:16:59+00:00,2024-01-07 20:17:00+00:00,1.0,5 days 08:15:01,461701.0
4599,2024-01-07 20:17:58+00:00,2024-01-07 20:17:59+00:00,1.0,5 days 08:16:00,461760.0
4600,2024-01-07 20:18:58+00:00,2024-01-07 20:18:59+00:00,1.0,5 days 08:17:00,461820.0
4601,2024-01-07 20:19:58+00:00,2024-01-07 20:19:59+00:00,1.0,5 days 08:18:00,461880.0
4602,2024-01-07 20:20:57+00:00,2024-01-07 20:20:58+00:00,1.0,5 days 08:18:59,461939.0
4603,2024-01-07 20:21:57+00:00,2024-01-07 20:21:58+00:00,1.0,5 days 08:19:59,461999.0
4604,2024-01-07 20:22:57+00:00,2024-01-07 20:22:58+00:00,1.0,5 days 08:20:59,462059.0
4605,2024-01-07 21:04:53+00:00,2024-01-07 21:04:56+00:00,3.0,5 days 09:02:55,464575.0
4606,2024-01-07 21:05:54+00:00,2024-01-07 21:05:56+00:00,2.0,5 days 09:03:56,464636.0
4607,2024-01-07 21:06:54+00:00,2024-01-07 21:06:56+00:00,2.0,5 days 09:04:56,464696.0
4608,2024-01-07 21:07:54+00:00,2024-01-07 21:07:56+00:00,2.0,5 days 09:05:56,464756.0
4609,2024-01-07 21:08:55+00:00,2024-01-07 21:08:56+00:00,1.0,5 days 09:06:57,464817.0
4610,2024-01-07 21:09:55+00:00,2024-01-07 21:09:56+00:00,1.0,5 days 09:07:57,464877.0
4611,2024-01-07 21:15:38+00:00,2024-01-07 21:15:40+00:00,2.0,5 days 09:13:40,465220.0
4612,2024-01-07 21:16:38+00:00,2024-01-07 21:16:40+00:00,2.0,5 days 09:14:40,465280.0
4613,2024-01-07 21:17:38+00:00,2024-01-07 21:17:40+00:00,2.0,5 days 09:15:40,465340.0
4614,2024-01-07 21:18:38+00:00,2024-01-07 21:18:40+00:00,2.0,5 days 09:16:40,465400.0
4615,2024-01-07 21:19:37+00:00,2024-01-07 21:19:40+00:00,3.0,5 days 09:17:39,465459.0
4616,2024-01-07 21:20:37+00:00,2024-01-07 21:20:40+00:00,3.0,5 days 09:18:39,465519.0
4617,2024-01-07 21:21:37+00:00,2024-01-07 21:21:39+00:00,2.0,5 days 09:19:39,465579.0
4618,2024-01-07 21:22:37+00:00,2024-01-07 21:22:39+00:00,2.0,5 days 09:20:39,465639.0
4619,2024-01-07 21:24:31+00:00,2024-01-07 21:24:32+00:00,1.0,5 days 09:22:33,465753.0
4620,2024-01-07 21:25:23+00:00,2024-01-07 21:25:25+00:00,2.0,5 days 09:23:25,465805.0
4621,2024-01-07 21:25:31+00:00,2024-01-07 21:25:32+00:00,1.0,5 days 09:23:33,465813.0
4622,2024-01-07 21:26:23+00:00,2024-01-07 21:26:25+00:00,2.0,5 days 09:24:25,465865.0
4623,2024-01-07 21:26:31+00:00,2024-01-07 21:26:33+00:00,2.0,5 days 09:24:33,465873.0
4624,2024-01-07 21:27:23+00:00,2024-01-07 21:27:25+00:00,2.0,5 days 09:25:25,465925.0
4625,2024-01-07 21:27:31+00:00,2024-01-07 21:27:32+00:00,1.0,5 days 09:25:33,465933.0
4626,2024-01-07 21:28:23+00:00,2024-01-07 21:28:25+00:00,2.0,5 days 09:26:25,465985.0
4627,2024-01-07 21:29:23+00:00,2024-01-07 21:29:25+00:00,2.0,5 days 09:27:25,466045.0
4628,2024-01-07 21:30:15+00:00,2024-01-07 21:30:17+00:00,2.0,5 days 09:28:17,466097.0
4629,2024-01-07 21:30:22+00:00,2024-01-07 21:30:25+00:00,3.0,5 days 09:28:24,466104.0
4630,2024-01-07 21:31:15+00:00,2024-01-07 21:31:16+00:00,1.0,5 days 09:29:17,466157.0
4631,2024-01-07 21:31:22+00:00,2024-01-07 21:31:24+00:00,2.0,5 days 09:29:24,466164.0
4632,2024-01-07 21:32:14+00:00,2024-01-07 21:32:16+00:00,2.0,5 days 09:30:16,466216.0
4633,2024-01-07 21:32:22+00:00,2024-01-07 21:32:24+00:00,2.0,5 days 09:30:24,466224.0
4634,2024-01-07 21:33:14+00:00,2024-01-07 21:33:17+00:00,3.0,5 days 09:31:16,466276.0
4635,2024-01-07 21:34:14+00:00,2024-01-07 21:34:17+00:00,3.0,5 days 09:32:16,466336.0
4636,2024-01-07 21:35:13+00:00,2024-01-07 21:35:18+00:00,5.0,5 days 09:33:15,466395.0
4637,2024-01-07 21:36:13+00:00,2024-01-07 21:36:18+00:00,5.0,5 days 09:34:15,466455.0
4638,2024-01-07 21:37:12+00:00,2024-01-07 21:37:14+00:00,2.0,5 days 09:35:14,466514.0
4639,2024-01-07 21:37:16+00:00,2024-01-07 21:37:18+00:00,2.0,5 days 09:35:18,466518.0
4640,2024-01-07 21:38:12+00:00,2024-01-07 21:38:14+00:00,2.0,5 days 09:36:14,466574.0
4641,2024-01-07 21:39:12+00:00,2024-01-07 21:39:13+00:00,1.0,5 days 09:37:14,466634.0
4642,2024-01-07 21:40:11+00:00,2024-01-07 21:40:13+00:00,2.0,5 days 09:38:13,466693.0
4643,2024-01-07 21:41:11+00:00,2024-01-07 21:41:13+00:00,2.0,5 days 09:39:13,466753.0
4644,2024-01-07 21:42:10+00:00,2024-01-07 21:42:12+00:00,2.0,5 days 09:40:12,466812.0
4645,2024-01-07 21:43:10+00:00,2024-01-07 21:43:12+00:00,2.0,5 days 09:41:12,466872.0
4646,2024-01-07 21:44:10+00:00,2024-01-07 21:44:11+00:00,1.0,5 days 09:42:12,466932.0
4647,2024-01-07 21:45:09+00:00,2024-01-07 21:45:11+00:00,2.0,5 days 09:43:11,466991.0
4649,2024-01-07 22:10:25+00:00,2024-01-07 22:10:27+00:00,2.0,5 days 10:08:27,468507.0
4650,2024-01-07 22:11:25+00:00,2024-01-07 22:11:27+00:00,2.0,5 days 10:09:27,468567.0
4651,2024-01-07 22:12:24+00:00,2024-01-07 22:12:27+00:00,3.0,5 days 10:10:26,468626.0
4652,2024-01-07 22:13:24+00:00,2024-01-07 22:13:26+00:00,2.0,5 days 10:11:26,468686.0
4653,2024-01-07 22:14:24+00:00,2024-01-07 22:14:26+00:00,2.0,5 days 10:12:26,468746.0
4654,2024-01-07 22:15:23+00:00,2024-01-07 22:15:25+00:00,2.0,5 days 10:13:25,468805.0
4655,2024-01-07 22:16:19+00:00,2024-01-07 22:16:21+00:00,2.0,5 days 10:14:21,468861.0
4656,2024-01-07 22:16:23+00:00,2024-01-07 22:16:25+00:00,2.0,5 days 10:14:25,468865.0
4657,2024-01-07 22:17:20+00:00,2024-01-07 22:17:25+00:00,5.0,5 days 10:15:22,468922.0
4658,2024-01-07 22:18:20+00:00,2024-01-07 22:18:24+00:00,4.0,5 days 10:16:22,468982.0
4659,2024-01-07 22:19:21+00:00,2024-01-07 22:19:24+00:00,3.0,5 days 10:17:23,469043.0
4660,2024-01-07 22:20:22+00:00,2024-01-07 22:20:24+00:00,2.0,5 days 10:18:24,469104.0
4661,2024-01-07 22:21:21+00:00,2024-01-07 22:21:23+00:00,2.0,5 days 10:19:23,469163.0
4662,2024-01-07 22:22:21+00:00,2024-01-07 22:22:23+00:00,2.0,5 days 10:20:23,469223.0
4663,2024-01-07 22:34:58+00:00,2024-01-07 22:35:00+00:00,2.0,5 days 10:33:00,469980.0
4664,2024-01-07 22:35:58+00:00,2024-01-07 22:35:59+00:00,1.0,5 days 10:34:00,470040.0
4665,2024-01-07 22:36:57+00:00,2024-01-07 22:36:59+00:00,2.0,5 days 10:34:59,470099.0
4666,2024-01-07 22:37:57+00:00,2024-01-07 22:37:59+00:00,2.0,5 days 10:35:59,470159.0
4667,2024-01-07 22:38:57+00:00,2024-01-07 22:38:58+00:00,1.0,5 days 10:36:59,470219.0
4668,2024-01-07 22:39:56+00:00,2024-01-07 22:39:58+00:00,2.0,5 days 10:37:58,470278.0
4669,2024-01-07 22:40:51+00:00,2024-01-07 22:40:53+00:00,2.0,5 days 10:38:53,470333.0
4670,2024-01-07 22:40:56+00:00,2024-01-07 22:40:58+00:00,2.0,5 days 10:38:58,470338.0
4671,2024-01-07 22:41:51+00:00,2024-01-07 22:41:54+00:00,3.0,5 days 10:39:53,470393.0
4672,2024-01-07 22:41:56+00:00,2024-01-07 22:41:57+00:00,1.0,5 days 10:39:58,470398.0
4673,2024-01-07 22:42:52+00:00,2024-01-07 22:42:57+00:00,5.0,5 days 10:40:54,470454.0
4674,2024-01-07 22:43:53+00:00,2024-01-07 22:43:57+00:00,4.0,5 days 10:41:55,470515.0
4675,2024-01-07 22:44:54+00:00,2024-01-07 22:44:56+00:00,2.0,5 days 10:42:56,470576.0
4676,2024-01-07 22:45:54+00:00,2024-01-07 22:45:56+00:00,2.0,5 days 10:43:56,470636.0
4677,2024-01-07 22:51:38+00:00,2024-01-07 22:51:39+00:00,1.0,5 days 10:49:40,470980.0
4678,2024-01-07 22:52:38+00:00,2024-01-07 22:52:40+00:00,2.0,5 days 10:50:40,471040.0
4679,2024-01-07 22:53:38+00:00,2024-01-07 22:53:41+00:00,3.0,5 days 10:51:40,471100.0
4680,2024-01-07 22:54:39+00:00,2024-01-07 22:54:41+00:00,2.0,5 days 10:52:41,471161.0
4681,2024-01-07 22:55:39+00:00,2024-01-07 22:55:42+00:00,3.0,5 days 10:53:41,471221.0
4682,2024-01-07 22:59:23+00:00,2024-01-07 22:59:24+00:00,1.0,5 days 10:57:25,471445.0
4683,2024-01-07 23:00:23+00:00,2024-01-07 23:00:24+00:00,1.0,5 days 10:58:25,471505.0
4684,2024-01-07 23:39:37+00:00,2024-01-07 23:39:38+00:00,1.0,5 days 11:37:39,473859.0
